Time,ABP,PLETH,II
22:21:49.280,71.215,2.932,0.32
22:21:49.288,70.824,2.964,0.31
22:21:49.296,70.287,2.988,0.32
22:21:49.304,69.749,3.004,0.325
22:21:49.312,69.261,3.013,0.37
22:21:49.320,68.675,3.016,0.415
22:21:49.328,68.186,3.013,0.42
22:21:49.336,67.747,3.003,0.43
22:21:49.344,67.405,2.986,0.465
22:21:49.352,67.161,2.962,0.445
22:21:49.360,66.868,2.931,0.39
22:21:49.368,66.477,2.893,0.355
22:21:49.376,66.184,2.849,0.345
22:21:49.384,65.793,2.8,0.31
22:21:49.392,65.402,2.745,0.295
22:21:49.400,65.06,2.684,0.29
22:21:49.408,64.621,2.621,0.28
22:21:49.416,64.23,2.556,0.275
22:21:49.424,63.937,2.493,0.29
22:21:49.432,63.546,2.431,0.305
22:21:49.440,63.253,2.372,0.315
22:21:49.448,62.862,2.317,0.4
22:21:49.456,62.569,2.265,0.44
22:21:49.464,62.227,2.221,0.6
22:21:49.472,61.885,2.184,0.69
22:21:49.480,61.544,2.149,0.565
22:21:49.488,61.251,2.115,0.335
22:21:49.496,60.909,2.085,0.345
22:21:49.504,60.664,2.058,0.24
22:21:49.512,60.42,2.032,0.26
22:21:49.520,60.127,2.009,0.27
22:21:49.528,59.932,1.986,0.305
22:21:49.536,59.736,1.965,0.305
22:21:49.544,59.687,1.942,0.285
22:21:49.552,59.687,1.919,0.255
22:21:49.560,59.687,1.898,0.255
22:21:49.568,59.59,1.88,0.28
22:21:49.576,59.443,1.858,0.295
22:21:49.584,59.15,1.834,0.305
22:21:49.592,58.808,1.809,0.31
22:21:49.600,58.418,1.784,0.325
22:21:49.608,57.929,1.757,0.355
22:21:49.616,57.441,1.729,0.375
22:21:49.624,57.001,1.702,0.405
22:21:49.632,56.464,1.674,0.43
22:21:49.640,55.975,1.646,0.44
22:21:49.648,55.487,1.621,0.475
22:21:49.656,54.901,1.6,0.53
22:21:49.664,54.315,1.583,0.565
22:21:49.672,53.729,1.563,0.615
22:21:49.680,53.289,1.543,0.665
22:21:49.688,53.289,1.524,0.725
22:21:49.696,53.973,1.503,0.78
22:21:49.704,56.073,1.484,0.815
22:21:49.712,59.981,1.464,0.805
22:21:49.720,66.184,1.446,0.86
22:21:49.728,74.292,1.426,0.85
22:21:49.736,83.426,1.405,0.79
22:21:49.744,91.973,1.384,0.71
22:21:49.752,98.567,1.363,0.63
22:21:49.760,102.475,1.347,0.545
22:21:49.768,103.794,1.333,0.47
22:21:49.776,103.501,1.317,0.41
22:21:49.784,102.621,1.298,0.34
22:21:49.792,101.938,1.28,0.32
22:21:49.800,101.742,1.262,0.345
22:21:49.808,101.938,1.246,0.285
22:21:49.816,102.035,1.233,0.305
22:21:49.824,101.742,1.221,0.3
22:21:49.832,101.058,1.212,0.295
22:21:49.840,100.13,1.206,0.325
22:21:49.848,99.154,1.203,0.33
22:21:49.856,98.47,1.204,0.34
22:21:49.864,97.932,1.207,0.325
22:21:49.872,97.493,1.208,0.34
22:21:49.880,97.004,1.208,0.35
22:21:49.888,96.321,1.206,0.36
22:21:49.896,95.344,1.202,0.35
22:21:49.904,94.22,1.196,0.345
22:21:49.912,92.95,1.189,0.375
22:21:49.920,91.485,1.178,0.355
22:21:49.928,89.727,1.165,0.34
22:21:49.936,87.626,1.15,0.375
22:21:49.944,84.989,1.133,0.37
22:21:49.952,82.107,1.115,0.35
22:21:49.960,79.127,1.104,0.34
22:21:49.968,76.441,1.098,0.36
22:21:49.976,74.292,1.095,0.355
22:21:49.984,72.924,1.102,0.345
22:21:49.992,72.289,1.114,0.34
22:21:50.000,72.192,1.144,0.34
22:21:50.008,72.289,1.206,0.345
22:21:50.016,72.436,1.299,0.345
22:21:50.024,72.485,1.418,0.32
22:21:50.032,72.436,1.56,0.325
22:21:50.040,72.24,1.718,0.33
22:21:50.048,72.045,1.884,0.325
22:21:50.056,71.85,2.028,0.32
22:21:50.064,71.557,2.159,0.305
22:21:50.072,71.166,2.297,0.345
22:21:50.080,70.677,2.429,0.32
22:21:50.088,70.189,2.549,0.31
