Time,ABP,PLETH,II
15:03:16.256,60.811,2.465,0.41
15:03:16.264,60.42,2.428,0.445
15:03:16.272,60.029,2.393,0.425
15:03:16.280,59.687,2.361,0.455
15:03:16.288,59.346,2.332,0.465
15:03:16.296,59.053,2.308,0.47
15:03:16.304,58.857,2.285,0.475
15:03:16.312,58.759,2.262,0.5
15:03:16.320,58.759,2.238,0.52
15:03:16.328,59.101,2.213,0.545
15:03:16.336,60.567,2.189,0.56
15:03:16.344,64.035,2.164,0.595
15:03:16.352,70.873,2.139,0.61
15:03:16.360,81.374,2.115,0.64
15:03:16.368,94.758,2.091,0.645
15:03:16.376,108.727,2.067,0.63
15:03:16.384,120.938,2.044,0.64
15:03:16.392,129.828,2.021,0.61
15:03:16.400,135.054,2.002,0.595
15:03:16.408,137.545,1.986,0.56
15:03:16.416,138.424,1.968,0.565
15:03:16.424,138.473,1.949,0.52
15:03:16.432,138.229,1.932,0.52
15:03:16.440,137.887,1.915,0.48
15:03:16.448,137.301,1.897,0.485
15:03:16.456,136.666,1.883,0.445
15:03:16.464,135.933,1.868,0.465
15:03:16.472,135.2,1.852,0.445
15:03:16.480,134.517,1.836,0.45
15:03:16.488,133.735,1.819,0.44
15:03:16.496,133.002,1.805,0.46
15:03:16.504,132.074,1.795,0.445
15:03:16.512,131.049,1.783,0.47
15:03:16.520,129.828,1.77,0.455
15:03:16.528,128.509,1.757,0.45
15:03:16.536,126.946,1.743,0.46
15:03:16.544,125.139,1.731,0.445
15:03:16.552,123.136,1.721,0.47
15:03:16.560,120.938,1.712,0.46
15:03:16.568,118.447,1.701,0.475
15:03:16.576,115.565,1.691,0.46
15:03:16.584,112.195,1.68,0.48
15:03:16.592,108.19,1.67,0.47
15:03:16.600,103.55,1.662,0.485
15:03:16.608,98.616,1.656,0.46
15:03:16.616,93.732,1.65,0.48
15:03:16.624,89.482,1.651,0.465
15:03:16.632,86.259,1.663,0.48
15:03:16.640,84.012,1.689,0.465
15:03:16.648,82.693,1.735,0.47
15:03:16.656,82.009,1.801,0.445
15:03:16.664,81.716,1.886,0.48
15:03:16.672,81.57,1.986,0.47
15:03:16.680,81.228,2.098,0.5
15:03:16.688,80.788,2.214,0.49
15:03:16.696,80.251,2.315,0.515
15:03:16.704,79.616,2.405,0.505
15:03:16.712,78.981,2.499,0.52
15:03:16.720,78.297,2.588,0.49
15:03:16.728,77.564,2.672,0.495
15:03:16.736,76.734,2.746,0.485
15:03:16.744,75.855,2.81,0.475
15:03:16.752,74.976,2.866,0.465
15:03:16.760,74.097,2.913,0.455
15:03:16.768,73.168,2.952,0.435
15:03:16.776,72.289,2.984,0.415
15:03:16.784,71.361,3.011,0.425
15:03:16.792,70.531,3.029,0.4
15:03:16.800,69.749,3.038,0.42
15:03:16.808,68.919,3.041,0.4
15:03:16.816,68.186,3.042,0.505
15:03:16.824,67.405,3.039,0.74
15:03:16.832,66.721,3.032,0.91
15:03:16.840,66.135,3.02,0.65
15:03:16.848,65.5,3.003,0.42
15:03:16.856,64.914,2.981,0.345
15:03:16.864,64.474,2.956,0.47
15:03:16.872,64.132,2.925,0.48
15:03:16.880,63.79,2.889,0.445
15:03:16.888,63.497,2.848,0.4
15:03:16.896,63.155,2.804,0.405
15:03:16.904,62.814,2.76,0.39
15:03:16.912,62.423,2.645,0.415
15:03:16.920,61.983,2.492,0.425
15:03:16.928,61.592,2.379,0.4
15:03:16.936,61.153,2.289,0.42
15:03:16.944,60.811,2.212,0.4
15:03:16.952,60.371,2.145,0.42
15:03:16.960,59.981,2.084,0.405
15:03:16.968,59.59,2.027,0.435
15:03:16.976,59.297,1.977,0.425
15:03:16.984,58.906,1.931,0.445
15:03:16.992,58.662,1.891,0.435
15:03:17.000,58.369,1.856,0.465
15:03:17.008,58.173,1.822,0.45
