Time,ABP,PLETH,II
09:22:28.852,98.372,1.323,0.225
09:22:28.860,94.416,1.296,0.22
09:22:28.868,91.192,1.27,0.23
09:22:28.876,88.31,1.244,0.235
09:22:28.884,85.575,1.22,0.26
09:22:28.892,83.035,1.196,0.3
09:22:28.900,80.984,1.175,0.325
09:22:28.908,79.616,1.156,0.36
09:22:28.916,79.03,1.146,0.405
09:22:28.924,79.176,1.138,0.43
09:22:28.932,79.909,1.123,0.395
09:22:28.940,81.032,1.103,0.335
09:22:28.948,82.547,1.083,0.295
09:22:28.956,84.354,1.067,0.275
09:22:28.964,86.405,1.055,0.26
09:22:28.972,88.506,1.052,0.255
09:22:28.980,90.362,1.065,0.25
09:22:28.988,91.925,1.104,0.255
09:22:28.996,92.853,1.171,0.275
09:22:29.004,93.195,1.268,0.28
09:22:29.012,92.999,1.374,0.245
09:22:29.020,92.315,1.494,0.175
09:22:29.028,91.241,1.645,0.155
09:22:29.036,89.873,1.812,0.58
09:22:29.044,88.31,1.98,1.196
09:22:29.052,86.601,2.14,1.321
09:22:29.060,85.135,2.282,0.75
09:22:29.068,83.67,2.4,0.32
09:22:29.076,82.498,2.491,0.14
09:22:29.084,81.472,2.549,0.135
09:22:29.092,80.69,2.579,0.28
09:22:29.100,80.104,2.583,0.355
09:22:29.108,79.811,2.57,0.385
09:22:29.116,79.762,2.543,0.395
09:22:29.124,79.811,2.502,0.4
09:22:29.132,79.86,2.452,0.41
09:22:29.140,79.909,2.392,0.43
09:22:29.148,80.007,2.326,0.45
09:22:29.156,80.104,2.258,0.47
09:22:29.164,80.104,2.19,0.48
09:22:29.172,80.055,2.121,0.48
09:22:29.180,79.86,2.055,0.49
09:22:29.188,79.616,1.993,0.53
09:22:29.196,79.372,1.941,0.56
09:22:29.204,79.176,1.898,0.585
09:22:29.212,79.127,1.866,0.635
09:22:29.220,78.981,1.844,0.665
09:22:29.228,78.883,1.828,0.685
09:22:29.236,78.59,1.818,0.695
09:22:29.244,78.346,1.815,0.7
09:22:29.252,78.297,1.818,0.705
09:22:29.260,78.59,1.824,0.7
09:22:29.268,79.86,1.832,0.655
09:22:29.276,83.133,1.839,0.59
09:22:29.284,89.434,1.843,0.535
09:22:29.292,99.544,1.841,0.47
09:22:29.300,112.781,1.834,0.405
09:22:29.308,127.288,1.824,0.36
09:22:29.316,140.427,1.811,0.325
09:22:29.324,150.049,1.795,0.29
09:22:29.332,155.227,1.774,0.27
09:22:29.340,156.252,1.75,0.265
09:22:29.348,154.005,1.723,0.25
09:22:29.356,149.805,1.698,0.23
09:22:29.364,144.579,1.673,0.23
09:22:29.372,139.01,1.648,0.23
09:22:29.380,133.491,1.623,0.24
09:22:29.388,128.265,1.599,0.245
09:22:29.396,123.283,1.579,0.235
09:22:29.404,118.74,1.56,0.215
09:22:29.412,114.735,1.546,0.2
09:22:29.420,111.218,1.534,0.195
09:22:29.428,108.434,1.519,0.195
09:22:29.436,106.138,1.505,0.21
09:22:29.444,103.989,1.493,0.215
09:22:29.452,101.742,1.48,0.23
09:22:29.460,99.349,1.467,0.26
09:22:29.468,97.102,1.456,0.29
09:22:29.476,95.295,1.443,0.305
