Time,ABP,PLETH,II
18:52:10.224,54.688,0.345,0.227
18:52:10.232,55.469,0.341,0.211
18:52:10.240,56.25,0.337,0.195
18:52:10.248,56.25,0.337,0.188
18:52:10.256,57.031,0.337,0.18
18:52:10.264,57.031,0.341,0.18
18:52:10.272,57.031,0.345,0.188
18:52:10.280,57.031,0.349,0.188
18:52:10.288,57.031,0.357,0.188
18:52:10.296,57.031,0.369,0.172
18:52:10.304,56.25,0.384,0.188
18:52:10.312,56.25,0.4,0.266
18:52:10.320,56.25,0.42,0.477
18:52:10.328,55.469,0.439,0.742
18:52:10.336,55.469,0.459,0.867
18:52:10.344,54.688,0.478,0.836
18:52:10.352,53.906,0.494,0.711
18:52:10.360,53.125,0.51,0.539
18:52:10.368,52.344,0.522,0.375
18:52:10.376,52.344,0.533,0.281
18:52:10.384,51.562,0.545,0.234
18:52:10.392,51.562,0.549,0.195
18:52:10.400,51.562,0.557,0.18
18:52:10.408,50.781,0.557,0.164
18:52:10.416,50.781,0.557,0.156
18:52:10.424,50.781,0.557,0.156
18:52:10.432,50.0,0.553,0.156
18:52:10.440,49.219,0.549,0.156
18:52:10.448,48.438,0.545,0.164
18:52:10.456,48.438,0.541,0.172
18:52:10.464,48.438,0.537,0.188
18:52:10.472,49.219,0.529,0.195
18:52:10.480,48.438,0.522,0.211
18:52:10.488,48.438,0.514,0.227
18:52:10.496,48.438,0.51,0.242
18:52:10.504,47.656,0.502,0.25
18:52:10.512,47.656,0.494,0.266
18:52:10.520,46.875,0.49,0.289
18:52:10.528,47.656,0.486,0.312
18:52:10.536,48.438,0.482,0.344
18:52:10.544,50.0,0.478,0.375
18:52:10.552,51.562,0.475,0.422
18:52:10.560,53.906,0.471,0.461
18:52:10.568,58.594,0.471,0.492
18:52:10.576,65.625,0.471,0.531
18:52:10.584,71.875,0.467,0.547
18:52:10.592,75.781,0.467,0.562
18:52:10.600,78.125,0.467,0.539
18:52:10.608,80.469,0.467,0.5
18:52:10.616,82.812,0.467,0.438
18:52:10.624,84.375,0.463,0.391
18:52:10.632,84.375,0.463,0.336
18:52:10.640,84.375,0.459,0.297
18:52:10.648,82.812,0.459,0.273
18:52:10.656,81.25,0.455,0.258
18:52:10.664,78.906,0.455,0.25
18:52:10.672,76.562,0.455,0.242
18:52:10.680,74.219,0.451,0.234
18:52:10.688,72.656,0.447,0.227
18:52:10.696,70.312,0.447,0.227
18:52:10.704,67.969,0.443,0.227
18:52:10.712,66.406,0.439,0.227
18:52:10.720,64.062,0.439,0.227
18:52:10.728,62.5,0.435,0.234
18:52:10.736,60.938,0.431,0.25
18:52:10.744,60.156,0.427,0.281
18:52:10.752,58.594,0.427,0.297
18:52:10.760,57.812,0.424,0.32
18:52:10.768,57.031,0.424,0.352
18:52:10.776,57.031,0.42,0.391
18:52:10.784,57.031,0.416,0.398
18:52:10.792,57.031,0.416,0.375
18:52:10.800,57.031,0.412,0.344
18:52:10.808,57.031,0.408,0.312
18:52:10.816,57.812,0.408,0.281
18:52:10.824,58.594,0.408,0.266
18:52:10.832,59.375,0.408,0.25
18:52:10.840,59.375,0.408,0.242
18:52:10.848,59.375,0.412,0.234
18:52:10.856,59.375,0.42,0.234
18:52:10.864,60.156,0.424,0.234
18:52:10.872,59.375,0.435,0.227
18:52:10.880,59.375,0.447,0.219
18:52:10.888,59.375,0.463,0.211
18:52:10.896,58.594,0.478,0.242
18:52:10.904,57.812,0.494,0.391
18:52:10.912,57.031,0.514,0.672
18:52:10.920,57.031,0.533,0.883
18:52:10.928,56.25,0.549,0.922
18:52:10.936,55.469,0.565,0.812
18:52:10.944,54.688,0.58,0.656
18:52:10.952,53.125,0.588,0.492
18:52:10.960,52.344,0.596,0.367
18:52:10.968,52.344,0.604,0.289
18:52:10.976,51.562,0.608,0.242
18:52:10.984,51.562,0.608,0.211
18:52:10.992,50.781,0.608,0.195
18:52:11.000,50.0,0.608,0.188
18:52:11.008,50.0,0.604,0.188
18:52:11.016,49.219,0.6,0.188
18:52:11.024,48.438,0.592,0.188
18:52:11.032,48.438,0.588,0.188
18:52:11.040,48.438,0.576,0.195
18:52:11.048,48.438,0.569,0.195
18:52:11.056,48.438,0.561,0.211
18:52:11.064,47.656,0.553,0.211
18:52:11.072,47.656,0.549,0.219
18:52:11.080,46.875,0.541,0.234
18:52:11.088,46.875,0.533,0.242
18:52:11.096,46.875,0.525,0.258
18:52:11.104,46.875,0.518,0.281
18:52:11.112,47.656,0.51,0.312
18:52:11.120,47.656,0.502,0.336
18:52:11.128,47.656,0.498,0.367
18:52:11.136,47.656,0.494,0.398
18:52:11.144,49.219,0.49,0.438
18:52:11.152,53.125,0.486,0.477
18:52:11.160,59.375,0.486,0.5
18:52:11.168,65.625,0.482,0.516
18:52:11.176,70.312,0.478,0.531
18:52:11.184,74.219,0.475,0.516
18:52:11.192,76.562,0.471,0.477
18:52:11.200,78.906,0.467,0.422
18:52:11.208,81.25,0.467,0.367
18:52:11.216,82.031,0.463,0.32
18:52:11.224,82.031,0.459,0.281
18:52:11.232,80.469,0.459,0.242
18:52:11.240,79.688,0.459,0.227
18:52:11.248,77.344,0.455,0.211
18:52:11.256,75.781,0.455,0.203
18:52:11.264,74.219,0.455,0.195
18:52:11.272,71.875,0.451,0.188
18:52:11.280,70.312,0.447,0.188
18:52:11.288,67.969,0.443,0.188
18:52:11.296,65.625,0.439,0.188
18:52:11.304,63.281,0.431,0.188
18:52:11.312,61.719,0.427,0.188
18:52:11.320,59.375,0.42,0.188
18:52:11.328,57.812,0.416,0.195
18:52:11.336,56.25,0.408,0.227
18:52:11.344,54.688,0.4,0.242
18:52:11.352,53.906,0.396,0.258
18:52:11.360,53.906,0.392,0.289
18:52:11.368,53.125,0.388,0.32
18:52:11.376,53.125,0.38,0.336
18:52:11.384,53.906,0.376,0.312
18:52:11.392,53.906,0.376,0.273
18:52:11.400,53.906,0.373,0.234
18:52:11.408,54.688,0.369,0.203
18:52:11.416,55.469,0.365,0.188
18:52:11.424,56.25,0.361,0.172
18:52:11.432,56.25,0.361,0.172
18:52:11.440,56.25,0.361,0.164
18:52:11.448,56.25,0.361,0.164
18:52:11.456,56.25,0.365,0.164
18:52:11.464,57.031,0.373,0.164
18:52:11.472,57.812,0.38,0.164
18:52:11.480,57.812,0.392,0.156
18:52:11.488,57.812,0.408,0.195
18:52:11.496,56.25,0.424,0.32
18:52:11.504,53.906,0.439,0.562
18:52:11.512,51.562,0.459,0.781
18:52:11.520,50.0,0.475,0.836
18:52:11.528,49.219,0.494,0.758
18:52:11.536,49.219,0.51,0.617
18:52:11.544,46.875,0.522,0.445
18:52:11.552,46.094,0.533,0.32
18:52:11.560,47.656,0.541,0.242
18:52:11.568,50.0,0.545,0.203
18:52:11.576,50.0,0.549,0.172
18:52:11.584,47.656,0.549,0.156
18:52:11.592,46.875,0.549,0.141
18:52:11.600,47.656,0.549,0.141
18:52:11.608,50.0,0.545,0.141
18:52:11.616,50.781,0.541,0.141
18:52:11.624,51.562,0.537,0.156
18:52:11.632,53.125,0.529,0.164
18:52:11.640,53.906,0.522,0.18
18:52:11.648,50.781,0.514,0.195
18:52:11.656,43.75,0.502,0.211
18:52:11.664,37.5,0.498,0.227
18:52:11.672,38.281,0.49,0.234
18:52:11.680,46.875,0.482,0.25
18:52:11.688,57.031,0.475,0.258
18:52:11.696,61.719,0.467,0.273
18:52:11.704,57.812,0.463,0.297
18:52:11.712,49.219,0.459,0.32
18:52:11.720,40.625,0.455,0.352
18:52:11.728,35.938,0.451,0.383
18:52:11.736,39.062,0.451,0.422
18:52:11.744,48.438,0.447,0.453
18:52:11.752,57.031,0.447,0.484
18:52:11.760,61.719,0.447,0.508
18:52:11.768,64.062,0.443,0.523
18:52:11.776,70.312,0.443,0.531
18:52:11.784,78.906,0.439,0.492
18:52:11.792,85.156,0.435,0.438
18:52:11.800,85.156,0.435,0.383
18:52:11.808,80.469,0.431,0.336
18:52:11.816,73.438,0.427,0.297
18:52:11.824,70.312,0.424,0.258
18:52:11.832,74.219,0.42,0.234
18:52:11.840,80.469,0.416,0.219
18:52:11.848,82.812,0.412,0.211
18:52:11.856,78.906,0.408,0.203
18:52:11.864,72.656,0.408,0.195
18:52:11.872,69.531,0.404,0.188
18:52:11.880,68.75,0.4,0.188
18:52:11.888,67.188,0.396,0.188
18:52:11.896,61.719,0.396,0.195
18:52:11.904,53.906,0.392,0.195
18:52:11.912,46.094,0.388,0.203
18:52:11.920,42.969,0.38,0.211
18:52:11.928,47.656,0.376,0.242
18:52:11.936,57.812,0.373,0.266
18:52:11.944,64.844,0.369,0.281
18:52:11.952,64.062,0.365,0.32
18:52:11.960,56.25,0.365,0.359
18:52:11.968,49.219,0.361,0.367
18:52:11.976,48.438,0.361,0.336
18:52:11.984,53.906,0.357,0.297
18:52:11.992,59.375,0.357,0.266
18:52:12.000,60.938,0.353,0.242
18:52:12.008,57.031,0.349,0.227
18:52:12.016,49.219,0.345,0.211
18:52:12.024,42.188,0.345,0.211
18:52:12.032,41.406,0.345,0.203
18:52:12.040,50.781,0.345,0.195
18:52:12.048,64.062,0.349,0.195
18:52:12.056,70.312,0.353,0.195
18:52:12.064,65.625,0.361,0.188
18:52:12.072,57.031,0.373,0.188
18:52:12.080,51.562,0.384,0.211
18:52:12.088,50.781,0.4,0.32
18:52:12.096,51.562,0.416,0.578
18:52:12.104,51.562,0.435,0.805
18:52:12.112,50.0,0.451,0.852
18:52:12.120,46.875,0.467,0.781
18:52:12.128,42.969,0.482,0.625
18:52:12.136,38.281,0.498,0.453
18:52:12.144,34.375,0.51,0.32
18:52:12.152,34.375,0.518,0.25
18:52:12.160,36.719,0.525,0.211
18:52:12.168,40.625,0.529,0.188
18:52:12.176,44.531,0.533,0.172
18:52:12.184,46.875,0.537,0.156
18:52:12.192,48.438,0.537,0.148
18:52:12.200,50.781,0.533,0.148
18:52:12.208,55.469,0.529,0.156
18:52:12.216,60.938,0.525,0.164
18:52:12.224,61.719,0.518,0.172
18:52:12.232,55.469,0.51,0.188
18:52:12.240,46.875,0.502,0.195
18:52:12.248,46.094,0.494,0.203
18:52:12.256,57.031,0.486,0.219
18:52:12.264,71.875,0.482,0.234
18:52:12.272,73.438,0.475,0.25
18:52:12.280,55.469,0.467,0.266
18:52:12.288,33.594,0.463,0.281
18:52:12.296,25.0,0.455,0.305
18:52:12.304,31.25,0.451,0.328
18:52:12.312,39.844,0.447,0.359
18:52:12.320,46.094,0.443,0.391
18:52:12.328,54.688,0.439,0.43
18:52:12.336,66.406,0.439,0.461
18:52:12.344,74.219,0.439,0.5
18:52:12.352,77.344,0.439,0.531
18:52:12.360,76.562,0.439,0.547
18:52:12.368,75.781,0.439,0.555
18:52:12.376,75.0,0.439,0.531
18:52:12.384,75.781,0.439,0.477
18:52:12.392,76.562,0.435,0.422
18:52:12.400,78.906,0.435,0.367
18:52:12.408,80.469,0.431,0.32
18:52:12.416,81.25,0.427,0.289
18:52:12.424,78.906,0.424,0.266
18:52:12.432,76.562,0.42,0.25
18:52:12.440,74.219,0.42,0.242
18:52:12.448,73.438,0.416,0.234
18:52:12.456,72.656,0.416,0.227
18:52:12.464,71.875,0.412,0.227
18:52:12.472,72.656,0.416,0.219
18:52:12.480,71.875,0.42,0.219
18:52:12.488,67.969,0.42,0.219
18:52:12.496,62.5,0.416,0.219
18:52:12.504,57.031,0.416,0.227
18:52:12.512,54.688,0.412,0.25
18:52:12.520,53.906,0.408,0.273
18:52:12.528,54.688,0.408,0.289
18:52:12.536,55.469,0.404,0.312
18:52:12.544,57.031,0.4,0.352
18:52:12.552,58.594,0.4,0.367
18:52:12.560,58.594,0.396,0.375
18:52:12.568,58.594,0.396,0.336
18:52:12.576,57.812,0.392,0.297
18:52:12.584,57.031,0.392,0.266
18:52:12.592,57.031,0.388,0.25
18:52:12.600,57.812,0.388,0.227
18:52:12.608,57.812,0.388,0.219
18:52:12.616,57.812,0.388,0.211
18:52:12.624,57.812,0.392,0.211
18:52:12.632,57.812,0.396,0.203
18:52:12.640,57.031,0.404,0.203
18:52:12.648,56.25,0.412,0.203
18:52:12.656,56.25,0.42,0.188
18:52:12.664,56.25,0.435,0.195
18:52:12.672,58.594,0.451,0.25
18:52:12.680,60.938,0.471,0.453
18:52:12.688,62.5,0.49,0.742
18:52:12.696,61.719,0.514,0.906
18:52:12.704,59.375,0.533,0.914
18:52:12.712,56.25,0.553,0.781
18:52:12.720,55.469,0.573,0.609
18:52:12.728,54.688,0.588,0.445
18:52:12.736,54.688,0.604,0.336
18:52:12.744,54.688,0.616,0.281
18:52:12.752,54.688,0.624,0.242
18:52:12.760,52.344,0.631,0.211
18:52:12.768,49.219,0.631,0.203
18:52:12.776,46.094,0.635,0.195
18:52:12.784,46.094,0.635,0.195
18:52:12.792,48.438,0.635,0.203
18:52:12.800,50.781,0.631,0.211
18:52:12.808,51.562,0.627,0.219
18:52:12.816,51.562,0.62,0.227
18:52:12.824,50.781,0.616,0.242
18:52:12.832,50.0,0.608,0.25
18:52:12.840,49.219,0.6,0.258
18:52:12.848,48.438,0.592,0.266
18:52:12.856,48.438,0.584,0.281
18:52:12.864,49.219,0.576,0.289
18:52:12.872,49.219,0.573,0.297
18:52:12.880,49.219,0.565,0.312
18:52:12.888,49.219,0.561,0.336
18:52:12.896,49.219,0.553,0.367
18:52:12.904,49.219,0.549,0.391
18:52:12.912,50.0,0.549,0.43
18:52:12.920,52.344,0.545,0.469
18:52:12.928,57.812,0.541,0.5
18:52:12.936,64.062,0.537,0.531
18:52:12.944,70.312,0.537,0.547
18:52:12.952,75.0,0.533,0.562
18:52:12.960,77.344,0.529,0.539
18:52:12.968,79.688,0.529,0.492
18:52:12.976,82.031,0.525,0.438
18:52:12.984,83.594,0.522,0.375
18:52:12.992,83.594,0.518,0.328
18:52:13.000,82.812,0.518,0.289
18:52:13.008,82.031,0.514,0.266
18:52:13.016,80.469,0.51,0.25
18:52:13.024,78.125,0.506,0.234
18:52:13.032,76.562,0.502,0.227
18:52:13.040,74.219,0.498,0.227
18:52:13.048,71.875,0.49,0.219
18:52:13.056,69.531,0.486,0.211
18:52:13.064,67.969,0.482,0.211
18:52:13.072,65.625,0.478,0.211
18:52:13.080,64.062,0.478,0.219
18:52:13.088,61.719,0.475,0.219
18:52:13.096,60.156,0.471,0.227
18:52:13.104,58.594,0.467,0.242
18:52:13.112,57.031,0.463,0.266
18:52:13.120,56.25,0.455,0.281
18:52:13.128,55.469,0.451,0.312
18:52:13.136,55.469,0.447,0.352
18:52:13.144,55.469,0.443,0.367
18:52:13.152,55.469,0.439,0.359
18:52:13.160,55.469,0.435,0.328
18:52:13.168,56.25,0.431,0.281
18:52:13.176,56.25,0.424,0.25
18:52:13.184,56.25,0.42,0.227
18:52:13.192,57.031,0.412,0.203
18:52:13.200,57.031,0.404,0.195
18:52:13.208,57.812,0.4,0.188
18:52:13.216,57.812,0.4,0.188
18:52:13.224,57.812,0.4,0.188
18:52:13.232,57.812,0.408,0.188
18:52:13.240,57.031,0.416,0.188
18:52:13.248,57.031,0.424,0.188
18:52:13.256,56.25,0.435,0.195
18:52:13.264,56.25,0.451,0.266
18:52:13.272,55.469,0.471,0.461
18:52:13.280,54.688,0.49,0.719
18:52:13.288,53.906,0.51,0.852
18:52:13.296,53.125,0.525,0.82
18:52:13.304,52.344,0.541,0.703
18:52:13.312,52.344,0.557,0.547
18:52:13.320,51.562,0.573,0.391
18:52:13.328,50.781,0.584,0.297
18:52:13.336,50.781,0.592,0.242
18:52:13.344,50.0,0.596,0.203
18:52:13.352,50.0,0.6,0.188
18:52:13.360,49.219,0.6,0.172
18:52:13.368,49.219,0.6,0.164
18:52:13.376,49.219,0.596,0.156
18:52:13.384,48.438,0.592,0.156
18:52:13.392,48.438,0.588,0.164
18:52:13.400,47.656,0.58,0.172
18:52:13.408,47.656,0.576,0.188
18:52:13.416,47.656,0.569,0.195
18:52:13.424,46.875,0.561,0.203
18:52:13.432,46.875,0.553,0.219
18:52:13.440,46.875,0.541,0.227
18:52:13.448,46.875,0.537,0.242
18:52:13.456,46.875,0.529,0.25
18:52:13.464,46.875,0.525,0.273
18:52:13.472,46.094,0.518,0.289
18:52:13.480,46.094,0.51,0.312
18:52:13.488,46.094,0.506,0.336
18:52:13.496,46.094,0.502,0.375
18:52:13.504,46.875,0.498,0.406
18:52:13.512,49.219,0.494,0.445
18:52:13.520,53.906,0.49,0.477
18:52:13.528,59.375,0.486,0.516
18:52:13.536,65.625,0.482,0.539
18:52:13.544,70.312,0.482,0.547
18:52:13.552,73.438,0.478,0.516
18:52:13.560,75.781,0.475,0.477
18:52:13.568,77.344,0.475,0.422
18:52:13.576,78.906,0.471,0.367
18:52:13.584,79.688,0.467,0.32
18:52:13.592,79.688,0.463,0.281
18:52:13.600,78.906,0.455,0.25
18:52:13.608,78.125,0.451,0.227
18:52:13.616,76.562,0.447,0.211
18:52:13.624,74.219,0.443,0.203
18:52:13.632,71.875,0.435,0.195
18:52:13.640,69.531,0.431,0.195
18:52:13.648,67.969,0.427,0.195
18:52:13.656,65.625,0.427,0.195
18:52:13.664,63.281,0.424,0.195
18:52:13.672,61.719,0.416,0.195
18:52:13.680,60.156,0.412,0.195
18:52:13.688,57.812,0.404,0.203
18:52:13.696,56.25,0.4,0.227
18:52:13.704,54.688,0.396,0.25
18:52:13.712,53.906,0.392,0.266
18:52:13.720,53.125,0.388,0.289
18:52:13.728,53.125,0.388,0.328
18:52:13.736,53.125,0.384,0.352
18:52:13.744,53.125,0.38,0.344
18:52:13.752,53.125,0.38,0.32
18:52:13.760,53.906,0.376,0.281
18:52:13.768,53.906,0.376,0.25
18:52:13.776,54.688,0.373,0.227
18:52:13.784,55.469,0.373,0.211
18:52:13.792,55.469,0.373,0.203
18:52:13.800,55.469,0.373,0.203
18:52:13.808,56.25,0.373,0.195
18:52:13.816,56.25,0.376,0.195
18:52:13.824,56.25,0.384,0.195
18:52:13.832,55.469,0.392,0.195
18:52:13.840,55.469,0.404,0.195
18:52:13.848,54.688,0.416,0.195
18:52:13.856,54.688,0.427,0.258
18:52:13.864,54.688,0.447,0.445
18:52:13.872,53.906,0.463,0.711
18:52:13.880,53.906,0.482,0.859
18:52:13.888,53.125,0.502,0.867
18:52:13.896,52.344,0.522,0.734
18:52:13.904,51.562,0.541,0.562
18:52:13.912,50.781,0.557,0.406
