Time,ABP,PLETH,II
13:42:24.000,50.0,0.447,0.586
13:42:24.008,50.0,0.443,0.594
13:42:24.016,50.0,0.439,0.602
13:42:24.024,49.219,0.435,0.617
13:42:24.032,49.219,0.435,0.633
13:42:24.040,49.219,0.431,0.648
13:42:24.048,50.0,0.431,0.672
13:42:24.056,51.562,0.431,0.695
13:42:24.064,55.469,0.427,0.719
13:42:24.072,61.719,0.427,0.75
13:42:24.080,70.312,0.427,0.773
13:42:24.088,81.25,0.424,0.797
13:42:24.096,92.188,0.424,0.812
13:42:24.104,102.344,0.42,0.828
13:42:24.112,111.719,0.416,0.836
13:42:24.120,118.75,0.416,0.828
13:42:24.128,124.219,0.412,0.805
13:42:24.136,127.344,0.412,0.766
13:42:24.144,127.344,0.408,0.719
13:42:24.152,126.562,0.404,0.672
13:42:24.160,125.0,0.404,0.625
13:42:24.168,121.875,0.4,0.586
13:42:24.176,118.75,0.4,0.547
13:42:24.184,115.625,0.4,0.531
13:42:24.192,112.5,0.396,0.516
13:42:24.200,108.594,0.396,0.5
13:42:24.208,105.469,0.392,0.5
13:42:24.216,102.344,0.392,0.492
13:42:24.224,99.219,0.388,0.492
13:42:24.232,96.094,0.388,0.492
13:42:24.240,92.969,0.384,0.492
13:42:24.248,90.625,0.384,0.492
13:42:24.256,88.281,0.384,0.492
13:42:24.264,85.156,0.38,0.492
13:42:24.272,82.812,0.38,0.492
13:42:24.280,80.469,0.38,0.492
13:42:24.288,78.125,0.376,0.492
13:42:24.296,75.781,0.376,0.492
13:42:24.304,73.438,0.376,0.5
13:42:24.312,71.094,0.376,0.5
13:42:24.320,68.75,0.376,0.5
13:42:24.328,67.188,0.38,0.5
13:42:24.336,65.625,0.388,0.5
13:42:24.344,64.844,0.4,0.5
13:42:24.352,64.844,0.42,0.5
13:42:24.360,64.844,0.439,0.5
13:42:24.368,64.844,0.463,0.5
13:42:24.376,65.625,0.482,0.5
13:42:24.384,66.406,0.506,0.508
13:42:24.392,67.188,0.529,0.516
13:42:24.400,67.188,0.549,0.531
13:42:24.408,67.969,0.569,0.547
13:42:24.416,67.969,0.584,0.57
13:42:24.424,67.969,0.6,0.586
13:42:24.432,67.969,0.608,0.586
13:42:24.440,67.188,0.616,0.578
13:42:24.448,67.188,0.616,0.57
13:42:24.456,66.406,0.62,0.547
13:42:24.464,65.625,0.62,0.523
13:42:24.472,64.844,0.62,0.5
13:42:24.480,64.062,0.616,0.492
13:42:24.488,63.281,0.616,0.484
13:42:24.496,62.5,0.612,0.484
13:42:24.504,61.719,0.608,0.484
13:42:24.512,60.938,0.604,0.492
13:42:24.520,60.156,0.596,0.492
13:42:24.528,59.375,0.592,0.492
13:42:24.536,58.594,0.58,0.461
13:42:24.544,57.812,0.573,0.406
13:42:24.552,57.031,0.561,0.477
13:42:24.560,56.25,0.553,0.703
13:42:24.568,55.469,0.545,0.945
13:42:24.576,55.469,0.537,1.023
13:42:24.584,54.688,0.529,0.922
13:42:24.592,53.906,0.522,0.75
13:42:24.600,53.906,0.514,0.617
13:42:24.608,53.125,0.506,0.547
13:42:24.616,53.125,0.502,0.516
13:42:24.624,53.125,0.494,0.5
13:42:24.632,53.125,0.49,0.492
13:42:24.640,53.125,0.486,0.492
13:42:24.648,53.125,0.482,0.492
13:42:24.656,53.125,0.478,0.492
13:42:24.664,53.125,0.475,0.5
13:42:24.672,53.125,0.471,0.5
13:42:24.680,52.344,0.471,0.516
13:42:24.688,52.344,0.467,0.516
13:42:24.696,52.344,0.467,0.523
13:42:24.704,52.344,0.467,0.531
13:42:24.712,51.562,0.467,0.539
13:42:24.720,51.562,0.463,0.547
13:42:24.728,50.781,0.463,0.562
13:42:24.736,50.781,0.459,0.562
13:42:24.744,50.0,0.455,0.57
13:42:24.752,50.0,0.451,0.586
13:42:24.760,50.0,0.447,0.594
13:42:24.768,50.0,0.443,0.609
13:42:24.776,49.219,0.439,0.625
13:42:24.784,49.219,0.439,0.641
13:42:24.792,50.0,0.435,0.656
13:42:24.800,50.781,0.431,0.68
13:42:24.808,53.906,0.431,0.703
13:42:24.816,59.375,0.427,0.727
13:42:24.824,67.969,0.427,0.75
13:42:24.832,78.125,0.424,0.773
13:42:24.840,89.062,0.42,0.789
13:42:24.848,100.0,0.416,0.805
13:42:24.856,110.156,0.416,0.812
13:42:24.864,117.969,0.412,0.805
13:42:24.872,124.219,0.408,0.797
13:42:24.880,127.344,0.408,0.766
13:42:24.888,128.906,0.404,0.734
13:42:24.896,128.906,0.404,0.688
13:42:24.904,127.344,0.4,0.641
13:42:24.912,125.0,0.4,0.594
13:42:24.920,121.875,0.396,0.562
13:42:24.928,118.75,0.396,0.523
13:42:24.936,114.844,0.392,0.5
13:42:24.944,111.719,0.392,0.492
13:42:24.952,108.594,0.392,0.492
13:42:24.960,105.469,0.388,0.492
13:42:24.968,102.344,0.388,0.484
13:42:24.976,99.219,0.388,0.484
13:42:24.984,96.875,0.388,0.484
13:42:24.992,93.75,0.384,0.484
13:42:25.000,91.406,0.384,0.484
13:42:25.008,89.062,0.38,0.484
13:42:25.016,86.719,0.38,0.484
13:42:25.024,84.375,0.376,0.484
13:42:25.032,81.25,0.376,0.492
13:42:25.040,78.906,0.376,0.492
13:42:25.048,76.562,0.376,0.492
13:42:25.056,74.219,0.376,0.492
13:42:25.064,71.875,0.376,0.492
13:42:25.072,70.312,0.376,0.492
13:42:25.080,68.75,0.38,0.492
13:42:25.088,67.969,0.388,0.492
13:42:25.096,67.188,0.404,0.5
13:42:25.104,67.188,0.424,0.5
13:42:25.112,67.188,0.447,0.5
13:42:25.120,67.969,0.475,0.5
13:42:25.128,68.75,0.502,0.5
13:42:25.136,68.75,0.529,0.516
13:42:25.144,69.531,0.553,0.531
13:42:25.152,69.531,0.573,0.539
13:42:25.160,70.312,0.592,0.562
13:42:25.168,70.312,0.604,0.578
13:42:25.176,69.531,0.616,0.586
13:42:25.184,69.531,0.624,0.57
13:42:25.192,68.75,0.627,0.57
13:42:25.200,68.75,0.631,0.547
13:42:25.208,67.969,0.631,0.516
13:42:25.216,67.188,0.631,0.492
13:42:25.224,66.406,0.627,0.484
13:42:25.232,65.625,0.624,0.477
13:42:25.240,64.844,0.62,0.477
13:42:25.248,64.062,0.616,0.477
13:42:25.256,63.281,0.612,0.477
13:42:25.264,62.5,0.608,0.477
13:42:25.272,61.719,0.604,0.477
13:42:25.280,60.938,0.6,0.445
13:42:25.288,60.156,0.592,0.391
13:42:25.296,59.375,0.584,0.453
13:42:25.304,58.594,0.576,0.695
13:42:25.312,57.812,0.565,0.969
13:42:25.320,57.812,0.557,1.086
13:42:25.328,57.031,0.545,0.977
13:42:25.336,56.25,0.537,0.781
13:42:25.344,56.25,0.525,0.625
13:42:25.352,56.25,0.518,0.547
13:42:25.360,55.469,0.51,0.508
13:42:25.368,55.469,0.506,0.492
13:42:25.376,55.469,0.502,0.484
13:42:25.384,55.469,0.498,0.484
13:42:25.392,54.688,0.494,0.484
13:42:25.400,54.688,0.494,0.492
13:42:25.408,54.688,0.49,0.492
13:42:25.416,54.688,0.486,0.5
13:42:25.424,54.688,0.486,0.508
13:42:25.432,54.688,0.486,0.516
13:42:25.440,54.688,0.486,0.516
13:42:25.448,54.688,0.482,0.531
13:42:25.456,53.906,0.482,0.531
13:42:25.464,53.906,0.478,0.539
13:42:25.472,53.125,0.475,0.547
13:42:25.480,53.125,0.471,0.555
13:42:25.488,53.125,0.471,0.562
13:42:25.496,52.344,0.467,0.57
13:42:25.504,52.344,0.463,0.586
13:42:25.512,52.344,0.459,0.602
13:42:25.520,51.562,0.455,0.625
13:42:25.528,51.562,0.451,0.641
13:42:25.536,52.344,0.447,0.656
13:42:25.544,53.906,0.443,0.688
13:42:25.552,57.031,0.439,0.711
13:42:25.560,63.281,0.435,0.742
13:42:25.568,72.656,0.435,0.766
13:42:25.576,83.594,0.431,0.789
13:42:25.584,95.312,0.431,0.805
13:42:25.592,107.031,0.431,0.82
13:42:25.600,117.188,0.427,0.82
13:42:25.608,125.781,0.427,0.828
13:42:25.616,131.25,0.424,0.805
13:42:25.624,134.375,0.424,0.781
13:42:25.632,134.375,0.42,0.742
13:42:25.640,133.594,0.416,0.695
13:42:25.648,131.25,0.416,0.641
13:42:25.656,128.125,0.412,0.602
13:42:25.664,125.0,0.412,0.57
13:42:25.672,121.094,0.412,0.539
13:42:25.680,117.969,0.408,0.516
13:42:25.688,114.844,0.408,0.508
13:42:25.696,110.938,0.408,0.5
13:42:25.704,108.594,0.408,0.492
13:42:25.712,105.469,0.408,0.492
13:42:25.720,103.125,0.408,0.5
13:42:25.728,100.781,0.408,0.5
13:42:25.736,98.438,0.404,0.5
13:42:25.744,96.094,0.404,0.5
13:42:25.752,93.75,0.404,0.5
13:42:25.760,91.406,0.4,0.5
13:42:25.768,89.062,0.4,0.5
13:42:25.776,85.938,0.4,0.5
13:42:25.784,83.594,0.396,0.5
13:42:25.792,81.25,0.396,0.5
13:42:25.800,78.906,0.396,0.5
13:42:25.808,75.781,0.396,0.5
13:42:25.816,73.438,0.4,0.5
13:42:25.824,71.875,0.408,0.5
13:42:25.832,70.312,0.42,0.5
13:42:25.840,69.531,0.435,0.508
13:42:25.848,68.75,0.455,0.508
13:42:25.856,68.75,0.482,0.508
13:42:25.864,68.75,0.506,0.508
13:42:25.872,68.75,0.525,0.516
13:42:25.880,69.531,0.553,0.516
13:42:25.888,69.531,0.576,0.531
13:42:25.896,70.312,0.596,0.547
13:42:25.904,70.312,0.616,0.562
13:42:25.912,70.312,0.631,0.586
13:42:25.920,70.312,0.643,0.602
13:42:25.928,69.531,0.651,0.609
13:42:25.936,69.531,0.655,0.594
13:42:25.944,68.75,0.659,0.586
13:42:25.952,67.969,0.663,0.57
