Time,ABP,PLETH,II
18:03:58.680,48.18,1.218,0.47
18:03:58.688,47.125,1.213,0.49
18:03:58.696,46.304,1.213,0.51
18:03:58.704,45.64,1.215,0.5
18:03:58.712,45.132,1.221,0.515
18:03:58.720,44.78,1.233,0.49
18:03:58.728,44.585,1.25,0.48
18:03:58.736,44.546,1.275,0.465
18:03:58.744,44.702,1.308,0.455
18:03:58.752,44.936,1.35,0.43
18:03:58.760,45.288,1.401,0.435
18:03:58.768,45.718,1.46,0.43
18:03:58.776,46.265,1.532,0.425
18:03:58.784,46.812,1.613,0.44
18:03:58.792,47.437,1.701,0.425
18:03:58.800,48.102,1.784,0.44
18:03:58.808,48.844,1.867,0.43
18:03:58.816,49.625,1.966,0.445
18:03:58.824,50.329,2.075,0.435
18:03:58.832,51.032,2.185,0.48
18:03:58.840,51.736,2.287,0.565
18:03:58.848,52.4,2.384,0.725
18:03:58.856,52.986,2.476,0.885
18:03:58.864,53.494,2.561,0.815
18:03:58.872,53.924,2.636,0.59
18:03:58.880,54.236,2.697,0.365
18:03:58.888,54.51,2.743,0.229
18:03:58.896,54.666,2.773,0.22
18:03:58.904,54.822,2.79,0.229
18:03:58.912,54.744,2.804,0.27
18:03:58.920,54.666,2.812,0.335
18:03:58.928,54.549,2.814,0.385
18:03:58.936,54.354,2.81,0.395
18:03:58.944,54.119,2.8,0.405
18:03:58.952,53.728,2.778,0.41
18:03:58.960,53.338,2.747,0.405
18:03:58.968,52.986,2.708,0.415
18:03:58.976,52.556,2.666,0.41
18:03:58.984,52.126,2.62,0.425
18:03:58.992,51.618,2.569,0.42
18:03:59.000,51.11,2.521,0.44
18:03:59.008,50.641,2.474,0.435
18:03:59.016,50.173,2.423,0.445
18:03:59.024,49.665,2.372,0.455
18:03:59.032,49.235,2.322,0.47
18:03:59.040,48.805,2.271,0.465
18:03:59.048,48.414,2.22,0.485
18:03:59.056,48.102,2.167,0.49
18:03:59.064,47.828,2.111,0.52
18:03:59.072,47.515,2.054,0.535
18:03:59.080,47.437,1.997,0.56
18:03:59.088,47.633,1.943,0.57
18:03:59.096,48.297,1.898,0.585
18:03:59.104,49.977,1.86,0.585
18:03:59.112,52.751,1.822,0.6
18:03:59.120,56.464,1.788,0.59
18:03:59.128,60.996,1.757,0.595
18:03:59.136,65.959,1.727,0.575
18:03:59.144,71.117,1.694,0.57
18:03:59.152,76.353,1.66,0.545
18:03:59.160,81.628,1.629,0.525
18:03:59.168,86.708,1.599,0.505
18:03:59.176,91.241,1.571,0.49
18:03:59.184,95.343,1.543,0.46
18:03:59.192,99.016,1.515,0.45
18:03:59.200,102.025,1.492,0.44
18:03:59.208,104.448,1.473,0.425
18:03:59.216,105.855,1.453,0.43
18:03:59.224,106.48,1.429,0.415
18:03:59.232,106.441,1.406,0.42
18:03:59.240,105.816,1.384,0.415
18:03:59.248,104.643,1.365,0.42
18:03:59.256,102.924,1.346,0.41
18:03:59.264,100.853,1.327,0.415
18:03:59.272,98.587,1.311,0.405
18:03:59.280,96.086,1.296,0.415
18:03:59.288,93.429,1.284,0.395
18:03:59.296,90.654,1.279,0.41
18:03:59.304,87.88,1.276,0.395
18:03:59.312,85.145,1.274,0.405
18:03:59.320,82.292,1.273,0.395
18:03:59.328,79.557,1.273,0.4
18:03:59.336,76.783,1.273,0.39
18:03:59.344,74.047,1.273,0.395
18:03:59.352,71.312,1.268,0.39
18:03:59.360,68.694,1.256,0.385
18:03:59.368,66.037,1.245,0.395
18:03:59.376,63.536,1.24,0.385
18:03:59.384,61.114,1.238,0.395
18:03:59.392,58.847,1.237,0.385
18:03:59.400,56.776,1.239,0.38
18:03:59.408,54.822,1.241,0.37
18:03:59.416,53.064,1.243,0.39
18:03:59.424,51.423,1.244,0.385
18:03:59.432,50.055,1.244,0.4
18:03:59.440,48.844,1.244,0.385
18:03:59.448,47.867,1.244,0.43
18:03:59.456,47.047,1.244,0.435
18:03:59.464,46.421,1.244,0.445
18:03:59.472,45.952,1.246,0.43
18:03:59.480,45.679,1.254,0.415
18:03:59.488,45.562,1.268,0.395
18:03:59.496,45.562,1.286,0.395
18:03:59.504,45.679,1.314,0.37
18:03:59.512,46.07,1.353,0.37
18:03:59.520,46.499,1.402,0.355
18:03:59.528,47.007,1.463,0.41
18:03:59.536,47.672,1.538,0.36
18:03:59.544,48.375,1.62,0.37
18:03:59.552,49.196,1.712,0.365
18:03:59.560,49.977,1.812,0.37
18:03:59.568,50.837,1.915,0.37
18:03:59.576,51.696,2.02,0.375
18:03:59.584,52.556,2.124,0.385
18:03:59.592,53.338,2.211,0.435
18:03:59.600,54.158,2.286,0.55
18:03:59.608,54.901,2.368,0.72
18:03:59.616,55.526,2.448,0.835
18:03:59.624,56.19,2.522,0.715
18:03:59.632,56.659,2.587,0.485
18:03:59.640,57.089,2.641,0.26
18:03:59.648,57.44,2.687,0.169
18:03:59.656,57.675,2.724,0.16
18:03:59.664,57.792,2.755,0.195
18:03:59.672,57.87,2.776,0.225
18:03:59.680,57.87,2.79,0.3
18:03:59.688,57.792,2.794,0.325
18:03:59.696,57.675,2.787,0.36
18:03:59.704,57.44,2.769,0.35
18:03:59.712,57.206,2.747,0.365
18:03:59.720,56.854,2.722,0.36
18:03:59.728,56.425,2.691,0.37
18:03:59.736,56.073,2.653,0.37
18:03:59.744,55.643,2.613,0.385
18:03:59.752,55.096,2.573,0.38
18:03:59.760,54.627,2.527,0.395
18:03:59.768,54.158,2.477,0.39
18:03:59.776,53.689,2.424,0.4
18:03:59.784,53.181,2.372,0.41
18:03:59.792,52.751,2.328,0.405
18:03:59.800,52.361,2.288,0.425
18:03:59.808,51.97,2.245,0.445
18:03:59.816,51.618,2.198,0.465
18:03:59.824,51.306,2.15,0.485
18:03:59.832,51.11,2.103,0.505
18:03:59.840,51.11,2.054,0.525
18:03:59.848,51.501,2.006,0.54
18:03:59.856,52.595,1.964,0.555
18:03:59.864,54.744,1.925,0.575
18:03:59.872,58.027,1.887,0.565
18:03:59.880,62.169,1.849,0.575
18:03:59.888,66.975,1.812,0.565
18:03:59.896,72.211,1.78,0.57
18:03:59.904,77.486,1.753,0.54
18:03:59.912,82.839,1.728,0.535
18:03:59.920,88.115,1.704,0.5
18:03:59.928,93.038,1.682,0.49
18:03:59.936,97.493,1.663,0.45
18:03:59.944,101.517,1.644,0.435
18:03:59.952,104.878,1.628,0.415
18:03:59.960,107.496,1.613,0.415
18:03:59.968,109.254,1.598,0.385
18:03:59.976,110.114,1.585,0.37
18:03:59.984,110.231,1.568,0.365
18:03:59.992,109.606,1.55,0.37
18:04:00.000,108.395,1.535,0.355
18:04:00.008,106.636,1.518,0.345
18:04:00.016,104.448,1.5,0.35
18:04:00.024,101.947,1.485,0.34
18:04:00.032,99.173,1.472,0.35
18:04:00.040,96.32,1.464,0.335
18:04:00.048,93.351,1.457,0.345
18:04:00.056,90.381,1.45,0.33
18:04:00.064,87.372,1.439,0.34
18:04:00.072,84.324,1.424,0.33
18:04:00.080,81.276,1.408,0.335
18:04:00.088,78.346,1.39,0.325
18:04:00.096,75.454,1.379,0.335
18:04:00.104,72.68,1.376,0.32
18:04:00.112,69.866,1.374,0.33
18:04:00.120,67.131,1.373,0.37
18:04:00.128,64.474,1.373,0.325
18:04:00.136,61.934,1.373,0.32
18:04:00.144,59.551,1.375,0.325
18:04:00.152,57.284,1.379,0.32
18:04:00.160,55.213,1.383,0.33
18:04:00.168,53.259,1.389,0.325
18:04:00.176,51.501,1.397,0.335
18:04:00.184,49.938,1.406,0.34
18:04:00.192,48.57,1.416,0.33
18:04:00.200,47.281,1.427,0.375
18:04:00.208,46.304,1.437,0.39
18:04:00.216,45.444,1.449,0.405
18:04:00.224,44.741,1.458,0.4
18:04:00.232,44.155,1.468,0.405
