Time,ABP,PLETH,II
09:54:31.975,,,
09:54:31.983,,,
09:54:31.991,,,
09:54:31.999,,,
09:54:32.007,,,
09:54:32.015,,,
09:54:32.023,,,
09:54:32.031,,,
09:54:32.039,,,
09:54:32.047,,,
09:54:32.055,,,
09:54:32.063,,,
09:54:32.071,,,
09:54:32.079,,,
09:54:32.087,,,
09:54:32.095,,,
09:54:32.103,,,
09:54:32.111,,,
09:54:32.119,,,
09:54:32.127,,,
09:54:32.135,,,
09:54:32.143,,,
09:54:32.151,,,
09:54:32.159,,,
09:54:32.167,,,
09:54:32.175,,,
09:54:32.183,,,
09:54:32.191,,,
09:54:32.199,,,
09:54:32.207,,,
09:54:32.215,,,
09:54:32.223,,,
09:54:32.231,,,
09:54:32.239,,,
09:54:32.247,,,
09:54:32.255,,,
09:54:32.263,,,
09:54:32.271,,,
09:54:32.279,,,
09:54:32.287,,,
09:54:32.295,,,
09:54:32.303,,,
09:54:32.311,,,
09:54:32.319,,,
09:54:32.327,,,
09:54:32.335,,,
09:54:32.343,,,
09:54:32.351,,,
09:54:32.359,,,
09:54:32.367,,,
09:54:32.375,,,
09:54:32.383,,,
09:54:32.391,,,
09:54:32.399,,,
09:54:32.407,,,
09:54:32.415,,,
09:54:32.423,,,
09:54:32.431,,,
09:54:32.439,,,
09:54:32.447,,,
09:54:32.455,,,
09:54:32.463,,,
09:54:32.471,,,
09:54:32.479,,,
09:54:32.487,,,
09:54:32.495,,,
09:54:32.503,,,
09:54:32.511,,,
09:54:32.519,,,
09:54:32.527,,,
09:54:32.535,,,
09:54:32.543,,,
09:54:32.551,,,
09:54:32.559,,,
09:54:32.567,,,
09:54:32.575,,,
09:54:32.583,,,
09:54:32.591,,,
09:54:32.599,,,
09:54:32.607,,,
09:54:32.615,,,
09:54:32.623,,,
09:54:32.631,,,
09:54:32.639,,,
09:54:32.647,,,
09:54:32.655,,,
09:54:32.663,,,
09:54:32.671,,,
09:54:32.679,,,
09:54:32.687,,,
09:54:32.695,,,
09:54:32.703,,,
09:54:32.711,,,
09:54:32.719,,,
09:54:32.727,,,
09:54:32.735,,,
09:54:32.743,,,
09:54:32.751,,,
09:54:32.759,,,
09:54:32.767,,,
09:54:32.775,,,
09:54:32.783,,,
09:54:32.791,,,
09:54:32.799,,,
09:54:32.807,,,
09:54:32.815,,,
09:54:32.823,,,
09:54:32.831,,,
09:54:32.839,,,
09:54:32.847,,,
09:54:32.855,,,
09:54:32.863,,,
09:54:32.871,,,
09:54:32.879,,,
09:54:32.887,,,
09:54:32.895,,,
09:54:32.903,,,
09:54:32.911,,,
09:54:32.919,,,
09:54:32.927,,,
09:54:32.935,,,
09:54:32.943,,,
09:54:32.951,,,
09:54:32.959,,,
09:54:32.967,,,
09:54:32.975,,,
09:54:32.983,,,
09:54:32.991,,,
09:54:32.999,,,
09:54:33.007,,,
09:54:33.015,,,
09:54:33.023,,,
09:54:33.031,,,
09:54:33.039,,,
09:54:33.047,,,
09:54:33.055,,,
09:54:33.063,,,
09:54:33.071,,,
09:54:33.079,,,
09:54:33.087,,,
09:54:33.095,,,
09:54:33.103,,,
09:54:33.111,,,
09:54:33.119,,,
09:54:33.127,,,
09:54:33.135,,,
09:54:33.143,,,
09:54:33.151,,,
09:54:33.159,,,
09:54:33.167,,,
09:54:33.175,,,
09:54:33.183,,,
09:54:33.191,,,
09:54:33.199,,,
09:54:33.207,,,
09:54:33.215,,,
09:54:33.223,,,
09:54:33.231,,,
09:54:33.239,,,
09:54:33.247,,,
09:54:33.255,,,
09:54:33.263,,,
09:54:33.271,,,
09:54:33.279,,,
09:54:33.287,,,
09:54:33.295,,,
09:54:33.303,,,
09:54:33.311,,,
09:54:33.319,,,
09:54:33.327,,,
09:54:33.335,,,
09:54:33.343,,,
09:54:33.351,,,
09:54:33.359,,,
09:54:33.367,,,
09:54:33.375,,,
09:54:33.383,,,
09:54:33.391,,,
09:54:33.399,,,
09:54:33.407,,,
09:54:33.415,,,
09:54:33.423,,,
09:54:33.431,,,
09:54:33.439,,,
09:54:33.447,,,
09:54:33.455,,,
09:54:33.463,,,
09:54:33.471,,,
09:54:33.479,,,
09:54:33.487,,,
09:54:33.495,,,
09:54:33.503,,,
09:54:33.511,,,
09:54:33.519,,,
09:54:33.527,,,
09:54:33.535,,,
09:54:33.543,,,
09:54:33.551,,,
09:54:33.559,,,
09:54:33.567,,,
09:54:33.575,,,
09:54:33.583,,,
09:54:33.591,,,
09:54:33.599,,,
09:54:33.607,,,
09:54:33.615,,,
09:54:33.623,,,
09:54:33.631,,,
09:54:33.639,,,
09:54:33.647,,,
09:54:33.655,,,
09:54:33.663,,,
09:54:33.671,,,
09:54:33.679,,,
09:54:33.687,,,
09:54:33.695,,,
09:54:33.703,,,
09:54:33.711,,,
09:54:33.719,,,
09:54:33.727,,,
09:54:33.735,,,
09:54:33.743,,,
09:54:33.751,,,
09:54:33.759,,,
09:54:33.767,,,
09:54:33.775,,,
09:54:33.783,,,
09:54:33.791,,,
09:54:33.799,,,
09:54:33.807,,,
09:54:33.815,,,
09:54:33.823,,,
09:54:33.831,,,
09:54:33.839,,,
09:54:33.847,,,
09:54:33.855,,,
09:54:33.863,,,
09:54:33.871,,,
09:54:33.879,,,
09:54:33.887,,,
09:54:33.895,,,
09:54:33.903,,,
09:54:33.911,,,
09:54:33.919,,,
09:54:33.927,,,
09:54:33.935,,,
09:54:33.943,,,
09:54:33.951,,,
09:54:33.959,,,
09:54:33.967,,,
09:54:33.975,,,
09:54:33.983,,,
09:54:33.991,,,
09:54:33.999,,,
09:54:34.007,,,
09:54:34.015,,,
09:54:34.023,,,
09:54:34.031,,,
09:54:34.039,,,
09:54:34.047,,,
09:54:34.055,,,
09:54:34.063,,,
09:54:34.071,,,
09:54:34.079,,,
09:54:34.087,,,
09:54:34.095,,,
09:54:34.103,,,
09:54:34.111,,,
09:54:34.119,,,
09:54:34.127,,,
09:54:34.135,,,
09:54:34.143,,,
09:54:34.151,,,
09:54:34.159,,,
09:54:34.167,,,
09:54:34.175,,,
09:54:34.183,,,
09:54:34.191,,,
09:54:34.199,,,
09:54:34.207,,,
09:54:34.215,,,
09:54:34.223,,,
09:54:34.231,,,
09:54:34.239,,,
09:54:34.247,,,
09:54:34.255,,,
09:54:34.263,,,
09:54:34.271,,,
09:54:34.279,,,
09:54:34.287,,,
09:54:34.295,,,
09:54:34.303,,,
09:54:34.311,,,
09:54:34.319,,,
09:54:34.327,,,
09:54:34.335,,,
09:54:34.343,,,
09:54:34.351,,,
09:54:34.359,,,
09:54:34.367,,,
09:54:34.375,,,
09:54:34.383,,,
09:54:34.391,,,
09:54:34.399,,,
09:54:34.407,,,
09:54:34.415,,,
09:54:34.423,,,
09:54:34.431,,,
09:54:34.439,,,
09:54:34.447,,,
09:54:34.455,,,
09:54:34.463,,,
09:54:34.471,,,
09:54:34.479,,,
09:54:34.487,,,
09:54:34.495,,,
09:54:34.503,,,
09:54:34.511,,,
09:54:34.519,,,
09:54:34.527,,,
09:54:34.535,,,
09:54:34.543,,,
09:54:34.551,,,
09:54:34.559,,,
09:54:34.567,,,
09:54:34.575,,,
09:54:34.583,,,
09:54:34.591,,,
09:54:34.599,,,
09:54:34.607,,,
09:54:34.615,,,
09:54:34.623,,,
09:54:34.631,,,
09:54:34.639,,,
09:54:34.647,,,
09:54:34.655,,,
09:54:34.663,,,0.024
09:54:34.671,,,0.03
09:54:34.679,,,0.035
09:54:34.687,,,0.04
09:54:34.695,,,0.044
09:54:34.703,,,0.044
09:54:34.711,,,0.055
09:54:34.719,,,0.065
09:54:34.727,,,0.075
09:54:34.735,,,0.08
09:54:34.743,,,0.08
09:54:34.751,,,0.075
09:54:34.759,,,0.075
09:54:34.767,,,0.085
09:54:34.775,,,0.105
09:54:34.783,,,0.12
09:54:34.791,,,0.125
09:54:34.799,,,0.135
09:54:34.807,,,0.16
09:54:34.815,,,0.19
09:54:34.823,,,0.205
09:54:34.831,,,0.215
09:54:34.839,,,0.22
09:54:34.847,,,0.18
09:54:34.855,74.673,,0.14
09:54:34.863,75.102,,0.095
09:54:34.871,75.376,,0.055
09:54:34.879,75.415,,0.03
09:54:34.887,75.376,,0.03
09:54:34.895,75.063,,0.024
09:54:34.903,74.438,,0.024
09:54:34.911,73.539,,0.024
09:54:34.919,72.602,,0.03
09:54:34.927,71.742,,0.024
09:54:34.935,70.882,,0.01
09:54:34.943,69.866,,0.075
09:54:34.951,68.811,,0.42
09:54:34.959,67.795,,1.061
09:54:34.967,66.74,,1.456
09:54:34.975,65.724,,1.2
09:54:34.983,64.982,,0.705
09:54:34.991,64.474,,0.365
09:54:34.999,64.005,,0.175
09:54:35.007,63.419,,0.07
09:54:35.015,62.911,,0.015
09:54:35.023,62.481,,-0.025
09:54:35.031,62.13,,-0.041
09:54:35.039,61.856,,-0.041
09:54:35.047,61.661,,-0.041
09:54:35.055,61.426,,-0.041
09:54:35.063,61.192,,-0.035
09:54:35.071,60.918,,-0.025
09:54:35.079,60.684,,-0.021
09:54:35.087,60.567,,-0.015
09:54:35.095,60.41,,-0.01
09:54:35.103,60.371,,-0.0
09:54:35.111,60.176,1.672,0.01
09:54:35.119,59.785,1.653,0.02
09:54:35.127,59.355,1.639,0.03
09:54:35.135,59.004,1.626,0.035
09:54:35.143,58.613,1.61,0.044
09:54:35.151,58.222,1.592,0.06
09:54:35.159,57.87,1.573,0.075
09:54:35.167,57.362,1.548,0.095
09:54:35.175,56.933,1.522,0.115
09:54:35.183,56.737,1.497,0.13
09:54:35.191,57.128,1.471,0.15
09:54:35.199,58.535,1.449,0.17
09:54:35.207,61.661,1.428,0.185
09:54:35.215,66.662,1.408,0.2
09:54:35.223,72.992,1.386,0.21
09:54:35.231,79.87,1.368,0.21
09:54:35.239,86.63,1.345,0.21
09:54:35.247,93.116,1.324,0.21
09:54:35.255,99.173,1.305,0.195
09:54:35.263,104.604,1.28,0.175
09:54:35.271,109.176,1.254,0.15
09:54:35.279,112.732,1.231,0.13
09:54:35.287,115.428,1.208,0.1
09:54:35.295,117.069,1.188,0.07
09:54:35.303,117.616,1.168,0.044
09:54:35.311,117.186,1.149,0.035
09:54:35.319,116.014,1.131,0.03
09:54:35.327,114.607,1.119,0.024
09:54:35.335,113.201,1.111,0.024
09:54:35.343,111.872,1.103,0.024
09:54:35.351,110.7,1.094,0.024
09:54:35.359,109.567,1.085,0.024
09:54:35.367,108.512,1.074,0.024
09:54:35.375,107.574,1.063,0.03
09:54:35.383,106.792,1.052,0.03
09:54:35.391,106.245,1.042,0.035
09:54:35.399,105.62,1.03,0.03
09:54:35.407,104.878,1.019,0.035
09:54:35.415,103.94,1.006,0.044
09:54:35.423,102.885,0.993,0.05
09:54:35.431,101.635,0.985,0.05
09:54:35.439,100.189,0.98,0.035
09:54:35.447,98.313,0.973,0.035
09:54:35.455,96.047,0.969,0.044
09:54:35.463,93.429,0.974,0.055
09:54:35.471,90.498,0.991,0.065
09:54:35.479,87.372,1.027,0.07
09:54:35.487,84.051,1.079,0.075
09:54:35.495,80.807,1.15,0.075
09:54:35.503,77.76,1.237,0.085
09:54:35.511,75.102,1.335,0.095
09:54:35.519,73.11,1.443,0.1
09:54:35.527,71.859,1.542,0.115
09:54:35.535,71.234,1.634,0.12
09:54:35.543,71.0,1.734,0.12
09:54:35.551,71.039,1.833,0.135
09:54:35.559,71.351,1.926,0.17
09:54:35.567,71.859,2.01,0.195
09:54:35.575,72.484,2.084,0.205
09:54:35.583,73.305,2.148,0.21
09:54:35.591,74.126,2.201,0.215
09:54:35.599,74.946,2.245,0.18
09:54:35.607,75.61,2.283,0.14
09:54:35.615,75.923,2.318,0.105
09:54:35.623,75.571,2.349,0.07
09:54:35.631,74.751,2.371,0.05
09:54:35.639,74.126,2.387,0.044
09:54:35.647,73.852,2.404,0.04
09:54:35.655,73.618,2.422,0.04
09:54:35.663,72.914,2.439,0.04
09:54:35.671,72.055,2.452,0.035
09:54:35.679,71.195,2.46,0.024
09:54:35.687,70.257,2.462,0.004
09:54:35.695,69.163,2.46,0.08
09:54:35.703,68.225,2.454,0.455
09:54:35.711,67.366,2.439,1.151
09:54:35.719,66.35,2.416,1.501
09:54:35.727,65.256,2.387,1.281
09:54:35.735,64.24,2.351,0.745
09:54:35.743,63.614,2.306,0.385
09:54:35.751,63.185,2.255,0.175
09:54:35.759,62.794,2.198,0.06
09:54:35.767,62.559,2.139,-0.0
09:54:35.775,62.364,2.079,-0.035
09:54:35.783,62.286,2.022,-0.055
09:54:35.791,62.247,1.967,-0.061
09:54:35.799,62.13,1.919,-0.061
09:54:35.807,61.934,1.877,-0.061
09:54:35.815,61.661,1.837,-0.05
09:54:35.823,61.309,1.798,-0.041
09:54:35.831,60.996,1.764,-0.041
09:54:35.839,60.723,1.735,-0.035
09:54:35.847,60.606,1.705,-0.025
09:54:35.855,60.567,1.677,-0.021
09:54:35.863,60.488,1.656,-0.015
09:54:35.871,60.254,1.64,-0.005
09:54:35.879,59.941,1.628,0.004
09:54:35.887,59.551,1.615,0.02
09:54:35.895,59.16,1.601,0.03
09:54:35.903,58.73,1.584,0.04
09:54:35.911,58.3,1.56,0.06
09:54:35.919,57.792,1.535,0.075
09:54:35.927,57.48,1.514,0.09
09:54:35.935,57.558,1.496,0.105
09:54:35.943,58.417,1.474,0.125
09:54:35.951,60.684,1.453,0.145
09:54:35.959,64.787,1.43,0.165
09:54:35.967,70.687,1.41,0.185
09:54:35.975,77.76,1.39,0.195
09:54:35.983,84.91,1.368,0.2
09:54:35.991,91.748,1.344,0.2
09:54:35.999,97.922,1.322,0.195
09:54:36.007,103.51,1.3,0.175
09:54:36.015,108.434,1.281,0.145
09:54:36.023,112.693,1.261,0.109
09:54:36.031,116.131,1.248,0.085
09:54:36.039,118.437,1.242,0.06
09:54:36.047,119.687,1.236,0.044
09:54:36.055,120.195,1.23,0.03
09:54:36.063,119.922,1.223,0.02
09:54:36.071,119.062,1.217,0.01
09:54:36.079,117.733,1.211,-0.0
09:54:36.087,116.483,1.204,-0.01
09:54:36.095,115.506,1.198,-0.005
09:54:36.103,114.607,1.191,-0.0
09:54:36.111,113.631,1.184,-0.0
09:54:36.119,112.615,1.177,0.004
09:54:36.127,111.95,1.17,0.01
09:54:36.135,111.442,1.165,0.004
09:54:36.143,110.934,1.158,0.004
09:54:36.151,110.231,1.147,0.01
09:54:36.159,109.371,1.133,0.02
09:54:36.167,108.355,1.12,0.03
09:54:36.175,107.183,1.11,0.035
09:54:36.183,105.933,1.106,0.04
09:54:36.191,104.604,1.104,0.044
09:54:36.199,102.924,1.104,0.06
09:54:36.207,100.736,1.111,0.07
09:54:36.215,98.196,1.131,0.05
09:54:36.223,95.382,1.159,0.04
09:54:36.231,92.296,1.228,0.065
09:54:36.239,89.17,1.306,0.075
09:54:36.247,85.926,1.372,0.075
09:54:36.255,82.761,1.464,0.075
09:54:36.263,79.87,1.596,0.075
09:54:36.271,77.447,1.718,0.075
09:54:36.279,75.689,1.809,0.09
09:54:36.287,74.438,1.911,0.109
09:54:36.295,73.696,2.014,0.125
09:54:36.303,73.227,2.115,0.145
09:54:36.311,73.188,2.213,0.165
09:54:36.319,73.422,2.305,0.185
09:54:36.327,73.93,2.377,0.2
09:54:36.335,74.555,2.435,0.205
09:54:36.343,75.259,2.493,0.195
09:54:36.351,75.884,2.543,0.16
09:54:36.359,76.431,2.594,0.12
09:54:36.367,76.861,2.635,0.085
09:54:36.375,77.252,2.66,0.055
09:54:36.383,77.369,2.681,0.04
09:54:36.391,77.134,2.699,0.03
09:54:36.399,76.509,2.711,0.03
09:54:36.407,75.571,2.719,0.03
09:54:36.415,74.555,2.724,0.024
09:54:36.423,73.696,2.72,0.024
09:54:36.431,72.875,2.713,0.02
09:54:36.439,72.055,2.705,0.01
09:54:36.447,71.117,2.695,0.12
09:54:36.455,70.101,2.682,0.53
09:54:36.463,69.007,2.667,1.216
09:54:36.471,67.991,2.644,1.501
09:54:36.479,67.131,2.602,1.236
09:54:36.487,66.506,2.543,0.695
09:54:36.495,65.998,2.5,0.35
09:54:36.503,65.373,2.462,0.165
09:54:36.511,64.669,2.395,0.06
09:54:36.519,64.122,2.328,-0.005
09:54:36.527,63.732,2.285,-0.041
09:54:36.535,63.614,2.239,-0.065
09:54:36.543,63.497,2.17,-0.075
09:54:36.551,63.302,2.106,-0.065
09:54:36.559,62.911,2.058,-0.055
09:54:36.567,62.598,1.988,-0.065
09:54:36.575,62.481,1.924,-0.075
09:54:36.583,62.364,1.879,-0.065
09:54:36.591,62.247,1.82,-0.055
09:54:36.599,61.934,1.767,-0.05
09:54:36.607,61.622,1.725,-0.041
09:54:36.615,61.231,1.686,-0.025
09:54:36.623,60.996,1.656,-0.015
09:54:36.631,60.879,1.632,-0.005
09:54:36.639,60.684,1.603,0.004
09:54:36.647,60.293,1.56,0.02
09:54:36.655,59.746,1.514,0.03
09:54:36.663,59.121,1.477,0.05
09:54:36.671,58.613,1.422,0.065
09:54:36.679,58.496,1.338,0.085
09:54:36.687,58.925,1.252,0.109
09:54:36.695,60.293,1.16,0.125
09:54:36.703,63.224,1.065,0.145
09:54:36.711,67.991,0.967,0.16
09:54:36.719,74.477,0.883,0.18
09:54:36.727,81.98,0.809,0.195
09:54:36.735,89.599,0.73,0.2
09:54:36.743,96.789,0.653,0.2
09:54:36.751,103.315,0.588,0.195
09:54:36.759,109.059,0.542,0.18
09:54:36.767,113.943,0.513,0.165
09:54:36.775,117.851,0.505,0.145
09:54:36.783,120.82,0.516,0.109
09:54:36.791,122.54,0.539,0.08
09:54:36.799,123.165,0.569,0.06
09:54:36.807,122.852,0.602,0.04
09:54:36.815,122.11,0.638,0.024
09:54:36.823,121.25,0.672,0.01
09:54:36.831,120.352,0.696,0.01
09:54:36.839,119.414,0.709,0.01
09:54:36.847,118.554,0.71,0.01
09:54:36.855,117.733,0.701,0.01
09:54:36.863,117.108,0.682,0.015
09:54:36.871,116.757,0.656,0.02
09:54:36.879,116.444,0.624,0.015
09:54:36.887,116.014,0.587,0.02
09:54:36.895,115.389,0.547,0.02
09:54:36.903,114.568,0.505,0.02
09:54:36.911,113.631,0.462,0.024
09:54:36.919,112.615,0.431,0.03
09:54:36.927,111.364,0.41,0.035
09:54:36.935,109.879,0.386,0.04
09:54:36.943,108.121,0.371,0.044
09:54:36.951,106.167,0.375,0.044
09:54:36.959,103.979,0.402,0.05
09:54:36.967,101.556,0.455,0.055
09:54:36.975,98.86,0.536,0.06
09:54:36.983,96.008,0.644,0.065
09:54:36.991,92.882,0.773,0.07
09:54:36.999,89.482,0.918,0.075
09:54:37.007,86.044,1.072,0.08
09:54:37.015,82.605,1.212,0.085
09:54:37.023,79.752,1.343,0.095
09:54:37.031,77.447,1.485,0.115
