Time,ABP,PLETH,II
17:51:26.768,59.443,1.275,0.14
17:51:26.776,57.245,1.275,0.109
17:51:26.784,55.34,1.294,0.1
17:51:26.792,53.875,1.339,0.095
17:51:26.800,52.752,1.414,0.08
17:51:26.808,52.068,1.524,0.095
17:51:26.816,51.775,1.665,0.1
17:51:26.824,51.872,1.806,0.075
17:51:26.832,52.166,1.953,0.08
17:51:26.840,52.752,2.13,0.06
17:51:26.848,53.484,2.318,0.065
17:51:26.856,54.412,2.502,0.05
17:51:26.864,55.438,2.673,0.055
17:51:26.872,56.464,2.823,0.05
17:51:26.880,57.49,2.949,0.044
17:51:26.888,58.369,3.049,0.055
17:51:26.896,59.15,3.122,0.04
17:51:26.904,59.736,3.17,0.055
17:51:26.912,60.176,3.195,0.075
17:51:26.920,60.42,3.197,0.065
17:51:26.928,60.616,3.185,0.109
17:51:26.936,60.616,3.161,0.285
17:51:26.944,60.567,3.128,0.64
17:51:26.952,60.322,3.085,0.976
17:51:26.960,59.981,3.036,1.01
17:51:26.968,59.443,2.98,0.24
17:51:26.976,58.759,2.918,-0.015
17:51:26.984,57.929,2.851,-0.025
17:51:26.992,57.099,2.78,-0.021
17:51:27.000,56.366,2.706,-0.005
17:51:27.008,55.682,2.63,-0.0
17:51:27.016,55.047,2.551,-0.005
17:51:27.024,54.412,2.479,0.015
17:51:27.032,53.875,2.41,0.03
17:51:27.040,53.24,2.334,0.024
17:51:27.048,52.556,2.257,0.03
17:51:27.056,51.921,2.181,0.004
17:51:27.064,51.237,2.107,0.05
17:51:27.072,50.554,2.035,0.044
17:51:27.080,49.919,1.967,0.065
17:51:27.088,49.284,1.904,0.075
17:51:27.096,48.698,1.848,0.075
17:51:27.104,48.063,1.801,0.065
17:51:27.112,47.428,1.76,0.105
17:51:27.120,46.793,1.729,0.13
17:51:27.128,46.304,1.707,0.175
17:51:27.136,45.865,1.689,0.195
17:51:27.144,45.425,1.677,0.215
17:51:27.152,45.034,1.671,0.255
17:51:27.160,44.692,1.669,0.285
17:51:27.168,44.497,1.671,0.3
17:51:27.176,44.692,1.674,0.295
17:51:27.184,45.62,1.679,0.315
17:51:27.192,47.916,1.684,0.3
17:51:27.200,52.312,1.688,0.315
17:51:27.208,59.346,1.689,0.295
17:51:27.216,69.261,1.688,0.265
17:51:27.224,81.179,1.686,0.255
17:51:27.232,93.683,1.683,0.235
17:51:27.240,105.161,1.676,0.21
17:51:27.248,114.686,1.666,0.195
