Time,ABP,PLETH,II
14:24:22.430,91.905,1.886,0.45
14:24:22.438,98.235,1.86,0.46
14:24:22.446,104.858,1.841,0.475
14:24:22.454,111.247,1.821,0.505
14:24:22.462,117.05,1.802,0.55
14:24:22.470,122.149,1.782,0.565
14:24:22.478,126.838,1.762,0.555
14:24:22.486,131.351,1.739,0.53
14:24:22.494,135.572,1.715,0.5
14:24:22.502,139.323,1.692,0.475
14:24:22.510,142.722,1.673,0.45
14:24:22.518,145.829,1.657,0.43
14:24:22.526,148.291,1.644,0.405
14:24:22.534,150.166,1.636,0.375
14:24:22.542,151.514,1.632,0.36
14:24:22.550,152.452,1.627,0.355
14:24:22.558,152.804,1.617,0.335
14:24:22.566,152.628,1.606,0.33
14:24:22.574,151.866,1.594,0.335
14:24:22.582,150.635,1.582,0.325
14:24:22.590,148.877,1.569,0.305
14:24:22.598,146.532,1.555,0.29
14:24:22.606,143.602,1.543,0.28
14:24:22.614,140.143,1.53,0.29
14:24:22.622,135.982,1.516,0.31
14:24:22.630,131.117,1.503,0.325
14:24:22.638,125.49,1.494,0.34
14:24:22.646,119.16,1.485,0.33
14:24:22.654,112.478,1.474,0.295
14:24:22.662,105.972,1.464,0.285
14:24:22.670,100.521,1.456,0.31
14:24:22.678,96.77,1.448,0.355
14:24:22.686,94.308,1.441,0.37
14:24:22.694,92.315,1.434,0.365
14:24:22.702,90.088,1.431,0.365
14:24:22.710,87.802,1.433,0.37
14:24:22.718,85.458,1.439,0.385
14:24:22.726,83.465,1.45,0.39
14:24:22.734,81.648,1.466,0.38
14:24:22.742,80.065,1.493,0.38
14:24:22.750,78.541,1.534,0.385
14:24:22.758,77.193,1.588,0.365
14:24:22.766,75.904,1.656,0.345
14:24:22.774,74.79,1.733,0.34
14:24:22.782,73.794,1.817,0.345
14:24:22.790,72.856,1.905,0.325
14:24:22.798,71.977,1.993,0.295
14:24:22.806,71.097,2.077,0.26
14:24:22.814,70.277,2.153,0.26
14:24:22.822,69.456,2.224,0.29
14:24:22.830,68.812,2.292,0.315
14:24:22.838,68.108,2.349,0.37
14:24:22.846,67.463,2.399,0.495
14:24:22.854,66.877,2.45,0.615
14:24:22.862,66.233,2.497,0.625
14:24:22.870,65.705,2.539,0.42
14:24:22.878,65.236,2.576,0.235
14:24:22.886,64.65,2.608,0.105
14:24:22.894,64.122,2.633,-0.005
14:24:22.902,63.536,2.654,-0.061
14:24:22.910,62.892,2.668,-0.045
14:24:22.918,62.423,2.674,0.02
14:24:22.926,62.012,2.674,0.085
14:24:22.934,61.544,2.669,0.12
14:24:22.942,61.133,2.659,0.155
14:24:22.950,60.664,2.646,0.225
14:24:22.958,60.254,2.628,0.285
14:24:22.966,59.785,2.604,0.325
14:24:22.974,59.375,2.573,0.34
14:24:22.982,58.847,2.534,0.35
14:24:22.990,58.437,2.494,0.365
14:24:22.998,57.968,2.454,0.38
14:24:23.006,57.675,2.411,0.385
14:24:23.014,57.558,2.363,0.39
14:24:23.022,57.616,2.316,0.41
14:24:23.030,58.085,2.271,0.43
14:24:23.038,59.551,2.231,0.44
14:24:23.046,62.481,2.195,0.43
14:24:23.054,67.522,2.154,0.425
14:24:23.062,74.087,2.113,0.445
14:24:23.070,81.12,2.075,0.47
14:24:23.078,87.861,2.038,0.49
14:24:23.086,94.484,2.001,0.525
14:24:23.094,101.166,1.966,0.55
14:24:23.102,107.789,1.933,0.56
14:24:23.110,114.002,1.901,0.565
14:24:23.118,119.629,1.874,0.58
14:24:23.126,124.67,1.85,0.585
14:24:23.134,129.476,1.833,0.59
14:24:23.142,133.93,1.817,0.595
14:24:23.150,138.033,1.8,0.575
14:24:23.158,141.667,1.779,0.53
14:24:23.166,144.774,1.755,0.495
14:24:23.174,147.47,1.727,0.475
14:24:23.182,149.756,1.699,0.45
14:24:23.190,151.456,1.67,0.41
14:24:23.198,152.452,1.642,0.4
14:24:23.206,152.745,1.617,0.395
14:24:23.214,152.452,1.594,0.39
14:24:23.222,151.631,1.572,0.385
14:24:23.230,150.342,1.554,0.375
14:24:23.238,148.642,1.542,0.365
14:24:23.246,146.415,1.529,0.36
14:24:23.254,143.66,1.512,0.34
14:24:23.262,140.436,1.495,0.34
14:24:23.270,136.451,1.478,0.34
14:24:23.278,131.703,1.461,0.345
14:24:23.286,126.135,1.445,0.36
14:24:23.294,119.981,1.426,0.38
14:24:23.302,113.357,1.408,0.385
14:24:23.310,106.91,1.388,0.37
14:24:23.318,101.4,1.369,0.375
14:24:23.326,97.532,1.349,0.4
14:24:23.334,95.129,1.336,0.43
14:24:23.342,93.194,1.326,0.435
14:24:23.350,91.026,1.315,0.425
