Time,ABP,PLETH,II
19:35:00.176,53.585,0.475,0.385
19:35:00.184,52.999,0.481,0.4
19:35:00.192,52.216,0.487,0.404
19:35:00.200,51.63,0.494,0.416
19:35:00.208,50.847,0.5,0.426
19:35:00.216,50.065,0.505,0.445
19:35:00.224,49.479,0.509,0.465
19:35:00.232,48.892,0.511,0.5
19:35:00.240,48.305,0.512,0.506
19:35:00.248,47.718,0.512,0.52
19:35:00.256,47.327,0.511,0.529
19:35:00.264,47.523,0.51,0.535
19:35:00.272,49.087,0.509,0.539
19:35:00.280,53.781,0.509,0.529
19:35:00.288,61.995,0.509,0.52
19:35:00.296,73.142,0.509,0.506
19:35:00.304,84.094,0.508,0.484
19:35:00.312,91.525,0.508,0.465
19:35:00.320,94.459,0.507,0.461
19:35:00.328,94.068,0.506,0.461
19:35:00.336,92.894,0.504,0.461
19:35:00.344,92.112,0.503,0.449
19:35:00.352,92.112,0.501,0.445
19:35:00.360,92.112,0.5,0.436
19:35:00.368,91.134,0.498,0.439
19:35:00.376,88.983,0.496,0.445
19:35:00.384,86.245,0.494,0.465
19:35:00.392,83.507,0.491,0.471
19:35:00.400,81.356,0.489,0.5
19:35:00.408,79.791,0.487,0.506
19:35:00.416,78.618,0.484,0.51
19:35:00.424,77.445,0.481,0.494
19:35:00.432,76.271,0.479,0.475
19:35:00.440,75.098,0.476,0.439
19:35:00.448,73.533,0.474,0.404
19:35:00.456,71.969,0.473,0.381
19:35:00.464,69.818,0.471,0.371
19:35:00.472,67.471,0.47,0.359
19:35:00.480,64.928,0.469,0.359
19:35:00.488,62.582,0.468,0.365
19:35:00.496,61.213,0.466,0.346
19:35:00.504,60.626,0.463,0.365
19:35:00.512,61.017,0.46,0.355
19:35:00.520,61.604,0.458,0.365
19:35:00.528,61.799,0.457,0.385
19:35:00.536,61.408,0.456,0.484
19:35:00.544,60.626,0.455,0.715
19:35:00.552,59.844,0.456,0.824
19:35:00.560,59.257,0.457,0.725
19:35:00.568,59.061,0.462,0.439
19:35:00.576,59.257,0.467,0.301
19:35:00.584,59.257,0.473,0.32
19:35:00.592,59.257,0.481,0.34
19:35:00.600,58.866,0.491,0.336
19:35:00.608,58.279,0.501,0.32
19:35:00.616,57.888,0.513,0.33
19:35:00.624,57.106,0.524,0.336
19:35:00.632,56.519,0.535,0.324
19:35:00.640,55.932,0.544,0.336
19:35:00.648,55.15,0.554,0.33
19:35:00.656,54.368,0.564,0.34
19:35:00.664,53.585,0.573,0.34
19:35:00.672,52.608,0.582,0.346
19:35:00.680,52.021,0.588,0.34
19:35:00.688,51.434,0.595,0.355
19:35:00.696,50.847,0.602,0.359
19:35:00.704,50.456,0.609,0.371
19:35:00.712,50.065,0.615,0.381
19:35:00.720,49.674,0.62,0.404
19:35:00.728,49.479,0.624,0.42
19:35:00.736,49.087,0.627,0.449
19:35:00.744,48.696,0.63,0.465
19:35:00.752,48.305,0.63,0.484
19:35:00.760,47.914,0.631,0.48
19:35:00.768,47.914,0.631,0.5
19:35:00.776,48.501,0.63,0.506
19:35:00.784,50.847,0.629,0.506
19:35:00.792,56.128,0.627,0.484
19:35:00.800,64.733,0.624,0.48
19:35:00.808,75.685,0.622,0.455
19:35:00.816,85.854,0.621,0.439
19:35:00.824,92.308,0.619,0.436
19:35:00.832,94.459,0.618,0.426
19:35:00.840,93.677,0.617,0.41
