Time,ABP,PLETH,II
20:48:03.912,76.881,2.891,0.32
20:48:03.920,76.539,2.912,0.325
20:48:03.928,75.562,2.933,0.295
20:48:03.936,74.634,2.949,0.32
20:48:03.944,74.487,2.961,0.27
20:48:03.952,74.536,2.969,0.28
20:48:03.960,74.097,2.971,0.25
20:48:03.968,73.12,2.968,0.275
20:48:03.976,72.436,2.96,0.25
20:48:03.984,72.289,2.946,0.27
20:48:03.992,71.947,2.93,0.255
20:48:04.000,70.922,2.909,0.285
20:48:04.008,69.945,2.886,0.28
20:48:04.016,69.749,2.861,0.3
20:48:04.024,70.189,2.832,0.28
20:48:04.032,70.091,2.798,0.315
20:48:04.040,69.31,2.761,0.305
20:48:04.048,68.382,2.72,0.345
20:48:04.056,68.382,2.677,0.33
20:48:04.064,69.066,2.633,0.37
20:48:04.072,69.554,2.587,0.38
20:48:04.080,70.042,2.54,0.42
20:48:04.088,71.801,2.495,0.42
20:48:04.096,76.246,2.448,0.45
20:48:04.104,82.986,2.398,0.445
20:48:04.112,90.117,2.35,0.47
20:48:04.120,96.223,2.308,0.49
20:48:04.128,100.912,2.27,0.475
20:48:04.136,104.429,2.235,0.505
20:48:04.144,106.724,2.2,0.49
20:48:04.152,107.848,2.168,0.525
20:48:04.160,108.629,2.141,0.485
20:48:04.168,109.85,2.113,0.5
20:48:04.176,112.0,2.087,0.465
20:48:04.184,114.246,2.062,0.48
20:48:04.192,115.663,2.036,0.435
20:48:04.200,116.542,2.01,0.44
20:48:04.208,117.421,1.983,0.39
20:48:04.216,118.691,1.957,0.375
20:48:04.224,119.619,1.931,0.33
20:48:04.232,119.668,1.903,0.35
20:48:04.240,118.887,1.875,0.305
20:48:04.248,117.861,1.848,0.32
20:48:04.256,117.372,1.822,0.285
20:48:04.264,117.226,1.798,0.315
20:48:04.272,116.933,1.772,0.265
20:48:04.280,116.054,1.752,0.255
20:48:04.288,115.223,1.731,0.27
20:48:04.296,114.881,1.705,0.26
20:48:04.304,114.344,1.676,0.295
20:48:04.312,112.732,1.649,0.255
20:48:04.320,109.802,1.622,0.295
20:48:04.328,106.382,1.595,0.27
20:48:04.336,103.256,1.572,0.3
20:48:04.344,100.326,1.555,0.265
20:48:04.352,97.004,1.545,0.295
20:48:04.360,93.536,1.543,0.28
20:48:04.368,90.655,1.552,0.305
20:48:04.376,88.799,1.569,0.28
20:48:04.384,87.187,1.591,0.3
20:48:04.392,85.233,1.622,0.285
20:48:04.400,83.035,1.653,0.31
20:48:04.408,81.423,1.707,0.28
20:48:04.416,80.886,1.774,0.32
20:48:04.424,80.788,1.828,0.3
20:48:04.432,80.251,1.875,0.315
20:48:04.440,78.932,1.919,0.27
20:48:04.448,77.809,1.964,0.275
20:48:04.456,77.418,2.009,0.24
20:48:04.464,77.564,2.056,0.265
20:48:04.472,77.223,2.103,0.25
20:48:04.480,76.294,2.142,0.245
20:48:04.488,75.22,2.177,0.275
20:48:04.496,74.683,2.215,0.24
20:48:04.504,74.097,2.25,0.26
20:48:04.512,73.12,2.285,0.23
20:48:04.520,71.947,2.317,0.26
20:48:04.528,71.557,2.344,0.24
20:48:04.536,72.289,2.37,0.275
20:48:04.544,73.168,2.393,0.23
20:48:04.552,72.973,2.414,0.26
20:48:04.560,71.947,2.434,0.255
20:48:04.568,71.117,2.45,0.26
20:48:04.576,71.068,2.457,0.235
20:48:04.584,71.117,2.46,0.26
20:48:04.592,70.482,2.46,0.245
20:48:04.600,69.359,2.455,0.27
20:48:04.608,68.528,2.444,0.245
20:48:04.616,68.431,2.43,0.265
20:48:04.624,68.186,2.411,0.23
20:48:04.632,66.965,2.385,0.265
20:48:04.640,64.914,2.354,0.235
20:48:04.648,63.253,2.319,0.28
20:48:04.656,62.667,2.282,0.25
20:48:04.664,62.716,2.244,0.26
20:48:04.672,62.569,2.21,0.235
20:48:04.680,61.934,2.182,0.26
20:48:04.688,61.495,2.156,0.245
20:48:04.696,61.788,2.129,0.24
20:48:04.704,62.276,2.103,0.27
20:48:04.712,62.179,2.078,0.245
20:48:04.720,61.495,2.055,0.27
20:48:04.728,61.104,2.031,0.26
20:48:04.736,61.299,2.009,0.3
20:48:04.744,61.592,1.986,0.265
20:48:04.752,61.104,1.964,0.3
20:48:04.760,59.883,1.94,0.27
20:48:04.768,58.662,1.918,0.31
20:48:04.776,58.173,1.898,0.285
20:48:04.784,58.173,1.879,0.32
20:48:04.792,58.124,1.858,0.28
20:48:04.800,57.685,1.839,0.265
20:48:04.808,57.343,1.821,0.23
20:48:04.816,57.538,1.804,0.245
20:48:04.824,57.978,1.788,0.19
20:48:04.832,57.88,1.775,0.215
20:48:04.840,57.05,1.766,0.195
20:48:04.848,55.975,1.758,0.215
20:48:04.856,55.633,1.748,0.185
20:48:04.864,55.878,1.737,0.205
20:48:04.872,56.122,1.726,0.145
20:48:04.880,55.878,1.717,0.12
20:48:04.888,55.487,1.711,0.2
20:48:04.896,55.536,1.7,0.425
20:48:04.904,55.926,1.684,0.79
20:48:04.912,55.536,1.666,1.21
20:48:04.920,54.07,1.648,1.32
20:48:04.928,52.312,1.631,0.935
20:48:04.936,51.677,1.617,0.495
20:48:04.944,52.068,1.603,0.265
20:48:04.952,52.41,1.591,0.18
20:48:04.960,52.068,1.58,0.14
20:48:04.968,51.482,1.568,0.145
20:48:04.976,51.726,1.559,0.105
20:48:04.984,52.361,1.553,0.12
20:48:04.992,52.507,1.546,0.09
20:48:05.000,51.775,1.538,0.105
20:48:05.008,51.042,1.527,0.065
20:48:05.016,51.042,1.516,0.1
20:48:05.024,51.531,1.505,0.065
20:48:05.032,51.531,1.496,0.09
20:48:05.040,50.602,1.488,0.09
20:48:05.048,49.381,1.481,0.105
20:48:05.056,48.991,1.475,0.08
20:48:05.064,49.626,1.47,0.11
20:48:05.072,50.407,1.466,0.075
20:48:05.080,50.651,1.464,0.1
20:48:05.088,50.407,1.463,0.105
20:48:05.096,50.212,1.46,0.075
20:48:05.104,50.407,1.456,0.09
20:48:05.112,50.651,1.45,0.07
20:48:05.120,50.407,1.442,0.115
20:48:05.128,50.309,1.432,0.11
20:48:05.136,51.531,1.422,0.13
20:48:05.144,55.194,1.412,0.105
20:48:05.152,61.446,1.399,0.14
20:48:05.160,69.749,1.387,0.135
20:48:05.168,79.421,1.375,0.165
20:48:05.176,89.189,1.369,0.16
20:48:05.184,97.297,1.364,0.185
20:48:05.192,102.817,1.355,0.175
20:48:05.200,105.796,1.345,0.23
