Time,ABP,PLETH,II
21:36:01.624,139.157,1.16,0.115
21:36:01.632,139.499,1.164,0.09
21:36:01.640,139.694,1.166,0.07
21:36:01.648,139.938,1.167,0.035
21:36:01.656,140.183,1.167,0.015
21:36:01.664,140.476,1.167,-0.01
21:36:01.672,140.818,1.166,-0.035
21:36:01.680,141.159,1.165,-0.055
21:36:01.688,141.55,1.165,-0.075
21:36:01.696,141.941,1.165,-0.09
21:36:01.704,142.185,1.165,-0.115
21:36:01.712,142.234,1.165,-0.12
21:36:01.720,142.039,1.169,-0.14
21:36:01.728,141.697,1.173,-0.13
21:36:01.736,141.013,1.175,-0.135
21:36:01.744,139.987,1.176,-0.13
21:36:01.752,138.766,1.179,-0.13
21:36:01.760,137.203,1.19,-0.12
21:36:01.768,135.249,1.214,-0.13
21:36:01.776,133.051,1.261,-0.12
21:36:01.784,130.511,1.336,-0.126
21:36:01.792,127.483,1.444,-0.12
21:36:01.800,124.113,1.581,-0.115
21:36:01.808,120.254,1.742,-0.095
21:36:01.816,115.809,1.892,-0.095
21:36:01.824,110.876,2.035,-0.095
21:36:01.832,105.552,2.194,-0.095
21:36:01.840,100.13,2.349,-0.09
21:36:01.848,95.002,2.492,-0.09
21:36:01.856,90.557,2.617,-0.086
21:36:01.864,86.943,2.72,-0.095
21:36:01.872,84.158,2.804,-0.095
21:36:01.880,82.253,2.873,-0.081
21:36:01.888,81.032,2.929,-0.086
21:36:01.896,80.3,2.975,-0.086
21:36:01.904,79.909,3.013,-0.09
21:36:01.912,79.665,3.045,-0.086
21:36:01.920,79.421,3.065,-0.075
21:36:01.928,79.127,3.076,-0.09
21:36:01.936,78.737,3.09,-0.095
21:36:01.944,78.199,3.103,-0.086
21:36:01.952,77.613,3.113,-0.086
21:36:01.960,76.881,3.12,-0.086
21:36:01.968,76.099,3.122,-0.09
21:36:01.976,75.22,3.12,-0.061
21:36:01.984,74.341,3.114,-0.055
21:36:01.992,73.51,3.106,-0.03
21:36:02.000,72.533,3.061,-0.015
21:36:02.008,71.654,2.994,-0.021
21:36:02.016,70.726,2.945,-0.025
21:36:02.024,69.798,2.903,-0.03
21:36:02.032,68.919,2.864,-0.055
21:36:02.040,68.089,2.823,-0.07
21:36:02.048,67.307,2.779,-0.075
21:36:02.056,66.477,2.728,-0.086
21:36:02.064,65.744,2.673,-0.086
21:36:02.072,64.914,2.611,-0.09
21:36:02.080,64.132,2.541,-0.081
21:36:02.088,63.448,2.46,-0.095
21:36:02.096,62.716,2.372,-0.106
21:36:02.104,62.13,2.279,-0.095
21:36:02.112,61.495,2.184,-0.095
21:36:02.120,60.86,2.1,-0.106
21:36:02.128,60.322,2.024,-0.095
21:36:02.136,59.736,1.947,-0.09
21:36:02.144,59.248,1.876,-0.055
21:36:02.152,58.759,1.811,0.024
21:36:02.160,58.32,1.757,0.15
21:36:02.168,57.88,1.712,0.295
21:36:02.176,57.441,1.676,0.425
21:36:02.184,57.05,1.647,0.435
21:36:02.192,56.61,1.62,0.08
21:36:02.200,56.22,1.593,-0.025
21:36:02.208,55.926,1.567,-0.045
21:36:02.216,55.682,1.544,-0.1
21:36:02.224,55.34,1.525,-0.11
21:36:02.232,55.096,1.502,-0.12
21:36:02.240,54.852,1.479,-0.12
21:36:02.248,54.608,1.456,-0.12
21:36:02.256,54.315,1.433,-0.115
21:36:02.264,54.07,1.411,-0.11
21:36:02.272,53.777,1.389,-0.106
21:36:02.280,53.484,1.368,-0.12
21:36:02.288,53.191,1.347,-0.11
21:36:02.296,52.947,1.327,-0.1
21:36:02.304,52.605,1.309,-0.095
21:36:02.312,52.312,1.29,-0.095
21:36:02.320,52.068,1.276,-0.09
21:36:02.328,51.775,1.264,-0.075
21:36:02.336,51.531,1.25,-0.065
21:36:02.344,51.286,1.236,-0.055
21:36:02.352,51.042,1.222,-0.086
21:36:02.360,50.749,1.21,-0.065
21:36:02.368,50.407,1.199,-0.055
21:36:02.376,50.114,1.189,-0.05
21:36:02.384,49.87,1.177,-0.045
21:36:02.392,49.821,1.165,-0.03
21:36:02.400,50.309,1.152,-0.025
21:36:02.408,52.117,1.14,-0.015
21:36:02.416,55.926,1.132,0.004
21:36:02.424,62.227,1.128,0.015
21:36:02.432,71.117,1.123,0.02
21:36:02.440,81.814,1.118,0.06
21:36:02.448,93.097,1.113,0.07
21:36:02.456,103.989,1.109,0.105
21:36:02.464,113.66,1.108,0.125
21:36:02.472,121.72,1.107,0.145
21:36:02.480,127.972,1.106,0.16
21:36:02.488,132.514,1.105,0.165
21:36:02.496,135.689,1.104,0.18
