Time,ABP,PLETH,II
03:44:57.936,75.122,2.354,0.785
03:44:57.944,74.683,2.346,0.345
03:44:57.952,74.292,2.337,0.205
03:44:57.960,73.901,2.323,0.08
03:44:57.968,73.608,2.304,0.01
03:44:57.976,73.315,2.283,-0.015
03:44:57.984,72.973,2.259,-0.02
03:44:57.992,72.729,2.239,-0.025
03:44:58.000,72.485,2.221,-0.02
03:44:58.008,72.289,2.207,-0.015
03:44:58.016,72.094,2.191,0.0
03:44:58.024,71.947,2.175,0.005
03:44:58.032,71.801,2.165,0.02
03:44:58.040,71.557,2.155,0.03
03:44:58.048,71.312,2.143,0.03
03:44:58.056,71.068,2.129,0.035
03:44:58.064,70.726,2.117,0.045
03:44:58.072,70.384,2.109,0.06
03:44:58.080,70.042,2.106,0.075
03:44:58.088,69.749,2.104,0.08
03:44:58.096,69.359,2.103,0.1
03:44:58.104,68.968,2.103,0.11
03:44:58.112,68.626,2.103,0.125
03:44:58.120,68.235,2.103,0.135
03:44:58.128,67.844,2.098,0.15
03:44:58.136,67.503,2.09,0.165
03:44:58.144,67.161,2.086,0.195
03:44:58.152,66.965,2.079,0.22
03:44:58.160,67.063,2.068,0.245
03:44:58.168,67.503,2.059,0.275
03:44:58.176,68.724,2.047,0.295
03:44:58.184,71.215,2.031,0.31
03:44:58.192,75.366,2.014,0.33
03:44:58.200,81.13,1.995,0.345
03:44:58.208,88.115,1.981,0.355
03:44:58.216,95.734,1.97,0.36
03:44:58.224,103.598,1.959,0.355
03:44:58.232,111.12,1.948,0.335
03:44:58.240,117.763,1.935,0.31
03:44:58.248,122.941,1.923,0.285
03:44:58.256,126.311,1.906,0.26
03:44:58.264,127.727,1.889,0.235
03:44:58.272,127.434,1.873,0.215
03:44:58.280,125.578,1.86,0.195
03:44:58.288,122.696,1.849,0.17
03:44:58.296,119.18,1.839,0.16
03:44:58.304,115.419,1.831,0.145
03:44:58.312,111.658,1.825,0.14
03:44:58.320,108.19,1.817,0.13
03:44:58.328,105.161,1.808,0.13
03:44:58.336,102.719,1.8,0.125
03:44:58.344,100.912,1.795,0.125
03:44:58.352,99.544,1.793,0.13
03:44:58.360,98.616,1.787,0.13
03:44:58.368,97.932,1.779,0.125
03:44:58.376,97.346,1.77,0.135
03:44:58.384,96.809,1.761,0.135
03:44:58.392,96.125,1.751,0.135
03:44:58.400,95.197,1.742,0.135
03:44:58.408,93.878,1.735,0.135
03:44:58.416,92.12,1.729,0.14
03:44:58.424,90.166,1.723,0.135
03:44:58.432,88.261,1.718,0.135
03:44:58.440,86.356,1.716,0.135
03:44:58.448,84.793,1.719,0.13
03:44:58.456,83.475,1.726,0.13
03:44:58.464,82.595,1.736,0.135
03:44:58.472,82.058,1.74,0.135
03:44:58.480,81.912,1.75,0.135
03:44:58.488,82.107,1.786,0.135
03:44:58.496,82.693,1.84,0.145
03:44:58.504,83.426,1.897,0.16
03:44:58.512,84.256,1.96,0.17
03:44:58.520,85.135,2.033,0.185
03:44:58.528,85.868,2.107,0.215
03:44:58.536,86.503,2.174,0.24
03:44:58.544,86.943,2.236,0.25
03:44:58.552,87.04,2.295,0.26
03:44:58.560,86.991,2.353,0.24
03:44:58.568,86.698,2.404,0.22
03:44:58.576,86.112,2.447,0.19
03:44:58.584,85.477,2.479,0.15
03:44:58.592,84.696,2.499,0.13
03:44:58.600,83.816,2.508,0.125
03:44:58.608,82.937,2.513,0.125
03:44:58.616,82.009,2.515,0.12
03:44:58.624,81.13,2.516,0.12
03:44:58.632,80.251,2.517,0.12
03:44:58.640,79.421,2.514,0.125
03:44:58.648,78.59,2.507,0.14
03:44:58.656,77.809,2.499,0.195
03:44:58.664,77.125,2.488,0.58
03:44:58.672,76.49,2.477,1.465
03:44:58.680,75.855,2.469,1.5
03:44:58.688,75.318,2.462,0.89
03:44:58.696,74.878,2.454,0.4
03:44:58.704,74.341,2.443,0.255
03:44:58.712,73.901,2.429,0.13
03:44:58.720,73.559,2.409,0.04
03:44:58.728,73.168,2.384,0.015
03:44:58.736,72.778,2.361,0.01
03:44:58.744,72.533,2.337,0.005
03:44:58.752,72.387,2.318,0.005
03:44:58.760,72.192,2.302,0.01
03:44:58.768,71.996,2.285,0.02
03:44:58.776,71.85,2.267,0.03
03:44:58.784,71.654,2.249,0.035
03:44:58.792,71.508,2.235,0.05
03:44:58.800,71.215,2.222,0.055
03:44:58.808,70.922,2.209,0.065
03:44:58.816,70.629,2.197,0.075
03:44:58.824,70.238,2.186,0.085
03:44:58.832,69.847,2.175,0.1
03:44:58.840,69.407,2.163,0.11
03:44:58.848,69.066,2.15,0.125
03:44:58.856,68.675,2.134,0.14
03:44:58.864,68.284,2.12,0.15
03:44:58.872,67.844,2.106,0.165
03:44:58.880,67.503,2.087,0.185
03:44:58.888,67.112,2.066,0.2
03:44:58.896,66.868,2.045,0.225
03:44:58.904,66.672,2.025,0.25
03:44:58.912,66.672,2.007,0.27
03:44:58.920,66.916,1.989,0.29
03:44:58.928,67.796,1.973,0.31
03:44:58.936,69.798,1.959,0.33
03:44:58.944,73.315,1.946,0.345
03:44:58.952,78.492,1.932,0.355
03:44:58.960,85.038,1.915,0.36
03:44:58.968,92.413,1.895,0.365
03:44:58.976,100.13,1.875,0.35
03:44:58.984,107.75,1.853,0.335
03:44:58.992,114.686,1.835,0.31
03:44:59.000,120.352,1.823,0.29
03:44:59.008,124.406,1.814,0.26
