Time,ABP,PLETH,II
11:39:11.473,,,
11:39:11.481,,,
11:39:11.489,,,
11:39:11.497,,,
11:39:11.505,,,
11:39:11.513,,,
11:39:11.521,,,
11:39:11.529,,,
11:39:11.537,,,
11:39:11.545,,,
11:39:11.553,,,
11:39:11.561,,,
11:39:11.569,,,
11:39:11.577,,,
11:39:11.585,,,
11:39:11.593,,,
11:39:11.601,,,
11:39:11.609,,,
11:39:11.617,,,
11:39:11.625,,,
11:39:11.633,,,
11:39:11.641,,,
11:39:11.649,,,
11:39:11.657,,,
11:39:11.665,,,
11:39:11.673,,,
11:39:11.681,,,
11:39:11.689,,,
11:39:11.697,,,
11:39:11.705,,,
11:39:11.713,,,
11:39:11.721,,,
11:39:11.729,,,
11:39:11.737,,,
11:39:11.745,,,
11:39:11.753,,,
11:39:11.761,,,
11:39:11.769,,,
11:39:11.777,,,
11:39:11.785,,,
11:39:11.793,,,
11:39:11.801,,,
11:39:11.809,,,
11:39:11.817,,,
11:39:11.825,,,
11:39:11.833,,,
11:39:11.841,,,
11:39:11.849,,,
11:39:11.857,,,
11:39:11.865,,,
11:39:11.873,,,
11:39:11.881,,,
11:39:11.889,,,
11:39:11.897,,,
11:39:11.905,,,
11:39:11.913,,,
11:39:11.921,,,
11:39:11.929,,,
11:39:11.937,,,
11:39:11.945,,,
11:39:11.953,,,
11:39:11.961,,,
11:39:11.969,,,
11:39:11.977,,,
11:39:11.985,,,
11:39:11.993,,,
11:39:12.001,,,
11:39:12.009,,,
11:39:12.017,,,
11:39:12.025,,,
11:39:12.033,,,
11:39:12.041,,,
11:39:12.049,,,
11:39:12.057,,,
11:39:12.065,,,
11:39:12.073,,,
11:39:12.081,,,
11:39:12.089,,,
11:39:12.097,,,
11:39:12.105,,,
11:39:12.113,,,
11:39:12.121,,,
11:39:12.129,,,
11:39:12.137,,,
11:39:12.145,,,
11:39:12.153,,,
11:39:12.161,,,
11:39:12.169,,,
11:39:12.177,,,
11:39:12.185,,,
11:39:12.193,,,
11:39:12.201,,,
11:39:12.209,,,
11:39:12.217,,,
11:39:12.225,,,
11:39:12.233,,,
11:39:12.241,,,
11:39:12.249,,,
11:39:12.257,,,
11:39:12.265,,,
11:39:12.273,,,
11:39:12.281,,,
11:39:12.289,,,
11:39:12.297,,,
11:39:12.305,,,
11:39:12.313,,,
11:39:12.321,,,
11:39:12.329,,,
11:39:12.337,,,
11:39:12.345,,,
11:39:12.353,,,
11:39:12.361,,,
11:39:12.369,,,
11:39:12.377,,,
11:39:12.385,,,
11:39:12.393,,,
11:39:12.401,,,
11:39:12.409,,,
11:39:12.417,,,
11:39:12.425,,,
11:39:12.433,,,
11:39:12.441,,,
11:39:12.449,,,
11:39:12.457,,,
11:39:12.465,,,
11:39:12.473,,,
11:39:12.481,,,
11:39:12.489,,,
