Time,ABP,PLETH,II
16:38:40.000,49.687,0.588,0.404
16:38:40.008,48.75,0.584,0.416
16:38:40.016,48.75,0.576,0.42
16:38:40.024,47.812,0.565,0.416
16:38:40.032,47.812,0.553,0.416
16:38:40.040,46.875,0.537,0.424
16:38:40.048,45.937,0.522,0.431
16:38:40.056,45.937,0.506,0.435
16:38:40.064,45.0,0.486,0.435
16:38:40.072,45.0,0.471,0.439
16:38:40.080,45.0,0.459,0.443
16:38:40.088,44.062,0.447,0.451
16:38:40.096,44.062,0.435,0.459
16:38:40.104,44.062,0.427,0.467
16:38:40.112,44.062,0.42,0.467
16:38:40.120,45.937,0.412,0.467
16:38:40.128,49.687,0.408,0.471
16:38:40.136,55.312,0.4,0.486
16:38:40.144,63.75,0.396,0.49
16:38:40.152,73.125,0.388,0.49
16:38:40.160,82.5,0.384,0.498
16:38:40.168,90.937,0.376,0.498
16:38:40.176,97.5,0.373,0.506
16:38:40.184,103.125,0.369,0.506
16:38:40.192,106.875,0.365,0.498
16:38:40.200,108.75,0.357,0.498
16:38:40.208,109.687,0.357,0.494
16:38:40.216,109.687,0.353,0.49
16:38:40.224,107.812,0.353,0.49
16:38:40.232,105.937,0.353,0.478
16:38:40.240,103.125,0.353,0.478
16:38:40.248,101.25,0.353,0.475
16:38:40.256,98.437,0.353,0.471
16:38:40.264,95.625,0.349,0.471
16:38:40.272,93.75,0.349,0.471
16:38:40.280,91.875,0.345,0.459
16:38:40.288,90.0,0.341,0.459
16:38:40.296,89.062,0.337,0.459
16:38:40.304,87.187,0.329,0.459
16:38:40.312,85.312,0.322,0.467
16:38:40.320,84.375,0.314,0.467
16:38:40.328,82.5,0.306,0.459
16:38:40.336,80.625,0.298,0.451
16:38:40.344,78.75,0.29,0.455
16:38:40.352,76.875,0.282,0.471
16:38:40.360,74.062,0.278,0.475
16:38:40.368,72.187,0.278,0.471
16:38:40.376,69.375,0.278,0.478
16:38:40.384,67.5,0.278,0.49
16:38:40.392,64.687,0.282,0.494
16:38:40.400,61.875,0.286,0.498
16:38:40.408,60.0,0.29,0.514
16:38:40.416,58.125,0.298,0.51
16:38:40.424,56.25,0.31,0.49
16:38:40.432,55.312,0.322,0.455
16:38:40.440,54.375,0.337,0.416
16:38:40.448,53.437,0.361,0.38
16:38:40.456,53.437,0.384,0.369
16:38:40.464,52.5,0.412,0.369
16:38:40.472,52.5,0.439,0.361
16:38:40.480,52.5,0.471,0.365
16:38:40.488,52.5,0.498,0.373
16:38:40.496,52.5,0.533,0.365
16:38:40.504,53.437,0.576,0.369
16:38:40.512,53.437,0.616,0.431
16:38:40.520,52.5,0.655,0.576
16:38:40.528,52.5,0.694,0.757
16:38:40.536,52.5,0.725,0.816
16:38:40.544,52.5,0.753,0.78
16:38:40.552,52.5,0.776,0.729
16:38:40.560,52.5,0.796,0.659
16:38:40.568,51.562,0.812,0.569
16:38:40.576,51.562,0.824,0.486
16:38:40.584,50.625,0.835,0.424
16:38:40.592,50.625,0.851,0.388
16:38:40.600,49.687,0.867,0.38
16:38:40.608,49.687,0.882,0.373
16:38:40.616,49.687,0.894,0.369
16:38:40.624,48.75,0.906,0.369
16:38:40.632,48.75,0.914,0.373
16:38:40.640,47.812,0.918,0.38
16:38:40.648,47.812,0.925,0.365
16:38:40.656,46.875,0.925,0.373
16:38:40.664,46.875,0.929,0.396
16:38:40.672,45.937,0.933,0.388
16:38:40.680,45.937,0.929,0.384
16:38:40.688,45.0,0.925,0.396
16:38:40.696,45.0,0.922,0.396
16:38:40.704,44.062,0.91,0.384
16:38:40.712,44.062,0.894,0.396
16:38:40.720,43.125,0.875,0.416
16:38:40.728,43.125,0.851,0.42
16:38:40.736,42.187,0.827,0.408
16:38:40.744,42.187,0.804,0.416
16:38:40.752,42.187,0.78,0.435
16:38:40.760,44.062,0.761,0.439
16:38:40.768,46.875,0.741,0.431
16:38:40.776,52.5,0.729,0.424
16:38:40.784,60.937,0.718,0.435
16:38:40.792,70.312,0.706,0.451
16:38:40.800,79.687,0.702,0.467
16:38:40.808,88.125,0.694,0.451
16:38:40.816,95.625,0.69,0.435
16:38:40.824,100.312,0.686,0.451
16:38:40.832,104.062,0.682,0.478
16:38:40.840,106.875,0.678,0.471
16:38:40.848,107.812,0.675,0.443
16:38:40.856,106.875,0.671,0.443
16:38:40.864,105.0,0.667,0.443
16:38:40.872,102.187,0.663,0.443
16:38:40.880,99.375,0.655,0.443
16:38:40.888,96.562,0.651,0.443
16:38:40.896,93.75,0.647,0.435
16:38:40.904,90.937,0.643,0.431
16:38:40.912,89.062,0.639,0.439
16:38:40.920,86.25,0.635,0.443
16:38:40.928,84.375,0.631,0.443
16:38:40.936,82.5,0.627,0.439
16:38:40.944,80.625,0.624,0.439
16:38:40.952,78.75,0.616,0.439
16:38:40.960,76.875,0.612,0.443
16:38:40.968,75.0,0.6,0.439
16:38:40.976,73.125,0.592,0.435
16:38:40.984,71.25,0.58,0.435
16:38:40.992,69.375,0.565,0.439
16:38:41.000,66.562,0.549,0.459
16:38:41.008,63.75,0.533,0.471
16:38:41.016,61.875,0.518,0.486
16:38:41.024,60.0,0.502,0.498
16:38:41.032,58.125,0.486,0.506
16:38:41.040,56.25,0.475,0.522
16:38:41.048,55.312,0.463,0.525
16:38:41.056,54.375,0.451,0.506
16:38:41.064,53.437,0.443,0.475
16:38:41.072,53.437,0.431,0.443
16:38:41.080,53.437,0.427,0.416
16:38:41.088,53.437,0.424,0.396
16:38:41.096,53.437,0.42,0.396
16:38:41.104,53.437,0.416,0.388
16:38:41.112,53.437,0.412,0.396
16:38:41.120,53.437,0.412,0.4
16:38:41.128,53.437,0.408,0.388
16:38:41.136,53.437,0.404,0.384
16:38:41.144,53.437,0.4,0.42
16:38:41.152,53.437,0.396,0.557
16:38:41.160,53.437,0.392,0.757
16:38:41.168,52.5,0.392,0.863
16:38:41.176,52.5,0.392,0.847
16:38:41.184,52.5,0.392,0.784
16:38:41.192,52.5,0.392,0.714
16:38:41.200,52.5,0.392,0.62
16:38:41.208,51.562,0.392,0.529
16:38:41.216,51.562,0.384,0.451
16:38:41.224,51.562,0.369,0.408
16:38:41.232,50.625,0.345,0.396
16:38:41.240,50.625,0.31,0.396
16:38:41.248,49.687,0.263,0.396
16:38:41.256,48.75,0.208,0.396
16:38:41.264,47.812,0.141,0.396
16:38:41.272,47.812,0.078,0.396
16:38:41.280,46.875,0.039,0.396
16:38:41.288,46.875,0.02,0.4
16:38:41.296,45.937,0.008,0.404
16:38:41.304,45.0,0.004,0.4
16:38:41.312,44.062,,0.408
16:38:41.320,43.125,,0.42
16:38:41.328,42.187,,0.42
16:38:41.336,42.187,,0.42
16:38:41.344,44.062,,0.424
16:38:41.352,45.0,,0.435
16:38:41.360,45.0,,0.443
16:38:41.368,44.062,,0.455
16:38:41.376,43.125,,0.451
16:38:41.384,43.125,,0.451
16:38:41.392,45.937,,0.455
16:38:41.400,49.687,,0.467
16:38:41.408,56.25,,0.467
16:38:41.416,63.75,,0.467
16:38:41.424,74.062,,0.471
16:38:41.432,84.375,,0.471
16:38:41.440,93.75,,0.478
16:38:41.448,101.25,,0.478
16:38:41.456,105.937,,0.478
16:38:41.464,107.812,,0.478
16:38:41.472,108.75,,0.478
16:38:41.480,109.687,,0.471
16:38:41.488,109.687,,0.471
16:38:41.496,109.687,,0.471
16:38:41.504,107.812,,0.471
16:38:41.512,105.0,,0.467
16:38:41.520,101.25,,0.467
16:38:41.528,98.437,,0.467
16:38:41.536,96.562,,0.467
16:38:41.544,95.625,,0.467
16:38:41.552,94.687,,0.471
16:38:41.560,92.812,,0.475
