Time,ABP,PLETH,II
15:28:44.688,76.841,1.31,-0.05
15:28:44.696,76.666,1.298,-0.03
15:28:44.704,76.49,1.289,-0.025
15:28:44.712,76.255,1.282,-0.041
15:28:44.720,75.962,1.271,-0.021
15:28:44.728,75.669,1.258,-0.025
15:28:44.736,75.376,1.245,-0.0
15:28:44.744,75.024,1.234,-0.015
15:28:44.752,74.849,1.223,0.01
15:28:44.760,74.907,1.215,-0.0
15:28:44.768,75.786,1.209,0.03
15:28:44.776,78.19,1.204,0.02
15:28:44.784,82.761,1.201,0.044
15:28:44.792,89.56,1.2,0.04
15:28:44.800,97.883,1.199,0.06
15:28:44.808,106.5,1.201,0.05
15:28:44.816,114.354,1.205,0.07
15:28:44.824,121.036,1.208,0.06
15:28:44.832,126.604,1.211,0.085
15:28:44.840,131.351,1.214,0.07
15:28:44.848,135.454,1.217,0.075
15:28:44.856,138.737,1.221,0.06
15:28:44.864,141.257,1.225,0.055
15:28:44.872,143.074,1.229,0.03
15:28:44.880,144.422,1.234,0.035
15:28:44.888,145.419,1.239,-0.0
15:28:44.896,146.298,1.244,-0.021
15:28:44.904,147.001,1.251,-0.041
15:28:44.912,147.47,1.259,-0.05
15:28:44.920,147.88,1.266,-0.055
15:28:44.928,148.115,1.273,-0.065
15:28:44.936,148.349,1.28,-0.07
15:28:44.944,148.701,1.285,-0.086
15:28:44.952,148.994,1.291,-0.075
15:28:44.960,149.287,1.297,-0.095
15:28:44.968,149.58,1.302,-0.081
15:28:44.976,149.756,1.306,-0.095
15:28:44.984,149.756,1.309,-0.081
15:28:44.992,149.639,1.309,-0.1
15:28:45.000,149.228,1.307,-0.086
15:28:45.008,148.759,1.307,-0.1
15:28:45.016,147.997,1.31,-0.081
15:28:45.024,147.06,1.321,-0.095
15:28:45.032,145.887,1.347,-0.081
15:28:45.040,144.481,1.395,-0.095
15:28:45.048,142.722,1.471,-0.081
15:28:45.056,140.729,1.576,-0.09
15:28:45.064,138.326,1.706,-0.075
15:28:45.072,135.572,1.855,-0.086
15:28:45.080,132.289,2.014,-0.07
15:28:45.088,128.655,2.171,-0.065
15:28:45.096,124.552,2.318,-0.075
15:28:45.104,120.039,2.433,-0.055
15:28:45.112,115.292,2.523,-0.07
15:28:45.120,110.602,2.607,-0.05
15:28:45.128,106.558,2.679,-0.061
15:28:45.136,103.628,2.736,-0.045
15:28:45.144,102.221,2.778,-0.05
15:28:45.152,102.221,2.808,-0.03
15:28:45.160,102.866,2.828,-0.05
15:28:45.168,103.452,2.84,-0.03
15:28:45.176,103.51,2.843,-0.045
15:28:45.184,103.1,2.84,-0.035
15:28:45.192,102.631,2.831,-0.05
15:28:45.200,102.162,2.818,-0.03
15:28:45.208,101.752,2.801,-0.05
15:28:45.216,101.224,2.78,-0.03
15:28:45.224,100.521,2.759,-0.05
15:28:45.232,99.7,2.737,-0.035
15:28:45.240,98.821,2.715,-0.045
15:28:45.248,98.001,2.691,-0.03
15:28:45.256,97.297,2.666,-0.041
15:28:45.264,96.594,2.638,-0.025
15:28:45.272,95.832,2.609,-0.03
15:28:45.280,95.187,2.577,-0.01
15:28:45.288,94.425,2.542,-0.015
15:28:45.296,93.663,2.501,0.01
15:28:45.304,92.96,2.461,0.015
15:28:45.312,92.315,2.42,0.01
15:28:45.320,91.612,2.372,0.015
15:28:45.328,90.967,2.318,-0.005
15:28:45.336,90.381,2.255,-0.0
15:28:45.344,89.736,2.185,-0.015
15:28:45.352,89.092,2.106,-0.0
15:28:45.360,88.564,2.021,-0.021
15:28:45.368,87.919,1.931,-0.0
15:28:45.376,87.333,1.839,-0.03
15:28:45.384,86.864,1.749,-0.035
15:28:45.392,86.337,1.665,-0.05
15:28:45.400,85.868,1.59,-0.035
15:28:45.408,85.34,1.536,-0.061
15:28:45.416,84.871,1.497,-0.021
15:28:45.424,84.403,1.465,0.17
15:28:45.432,83.934,1.444,0.525
15:28:45.440,83.523,1.431,0.625
15:28:45.448,83.113,1.423,0.315
15:28:45.456,82.761,1.418,0.095
15:28:45.464,82.292,1.413,-0.005
15:28:45.472,81.941,1.405,-0.025
15:28:45.480,81.53,1.396,-0.045
15:28:45.488,81.237,1.385,-0.075
15:28:45.496,80.886,1.375,-0.07
15:28:45.504,80.534,1.368,-0.086
15:28:45.512,80.241,1.362,-0.09
15:28:45.520,80.007,1.355,-0.07
15:28:45.528,79.714,1.347,-0.081
15:28:45.536,79.479,1.339,-0.065
15:28:45.544,79.186,1.331,-0.075
15:28:45.552,78.834,1.322,-0.055
15:28:45.560,78.6,1.311,-0.07
15:28:45.568,78.307,1.299,-0.05
15:28:45.576,78.131,1.286,-0.065
15:28:45.584,77.838,1.273,-0.045
15:28:45.592,77.662,1.259,-0.055
15:28:45.600,77.486,1.245,-0.035
15:28:45.608,77.31,1.237,-0.045
15:28:45.616,77.135,1.23,-0.025
15:28:45.624,76.841,1.22,-0.03
15:28:45.632,76.607,1.211,-0.005
15:28:45.640,76.373,1.204,-0.021
15:28:45.648,76.138,1.197,0.004
15:28:45.656,76.021,1.19,-0.0
15:28:45.664,76.431,1.183,0.01
15:28:45.672,77.838,1.178,0.02
15:28:45.680,81.12,1.173,0.015
15:28:45.688,86.747,1.17,0.035
15:28:45.696,94.425,1.169,0.03
15:28:45.704,103.276,1.17,0.05
15:28:45.712,111.951,1.173,0.044
15:28:45.720,119.453,1.175,0.07
15:28:45.728,125.549,1.176,0.065
15:28:45.736,130.589,1.177,0.08
15:28:45.744,134.985,1.179,0.065
15:28:45.752,138.737,1.182,0.075
15:28:45.760,141.667,1.185,0.05
15:28:45.768,143.953,1.19,0.055
15:28:45.776,145.536,1.196,0.035
15:28:45.784,146.767,1.203,0.024
15:28:45.792,147.763,1.211,-0.01
15:28:45.800,148.466,1.22,-0.005
15:28:45.808,149.111,1.231,-0.03
15:28:45.816,149.58,1.241,-0.041
15:28:45.824,149.932,1.254,-0.065
15:28:45.832,150.166,1.267,-0.055
15:28:45.840,150.401,1.281,-0.081
15:28:45.848,150.752,1.293,-0.065
15:28:45.856,151.045,1.305,-0.086
15:28:45.864,151.28,1.316,-0.075
15:28:45.872,151.573,1.325,-0.09
15:28:45.880,151.631,1.33,-0.095
15:28:45.888,151.631,1.333,-0.09
15:28:45.896,151.338,1.332,-0.095
15:28:45.904,150.928,1.332,-0.09
15:28:45.912,150.283,1.333,-0.1
15:28:45.920,149.404,1.339,-0.081
15:28:45.928,148.349,1.356,-0.095
15:28:45.936,147.001,1.392,-0.086
15:28:45.944,145.419,1.454,-0.095
15:28:45.952,143.543,1.543,-0.086
15:28:45.960,141.374,1.662,-0.095
15:28:45.968,138.795,1.803,-0.07
15:28:45.976,135.865,1.958,-0.086
15:28:45.984,132.406,2.117,-0.07
15:28:45.992,128.479,2.271,-0.081
15:28:46.000,124.201,2.409,-0.061
15:28:46.008,119.512,2.513,-0.075
15:28:46.016,114.764,2.592,-0.05
15:28:46.024,110.309,2.665,-0.065
15:28:46.032,106.851,2.724,-0.05
15:28:46.040,104.8,2.77,-0.061
15:28:46.048,104.214,2.804,-0.041
15:28:46.056,104.683,2.828,-0.05
15:28:46.064,105.21,2.844,-0.041
15:28:46.072,105.445,2.85,-0.055
15:28:46.080,105.093,2.85,-0.041
15:28:46.088,104.565,2.846,-0.035
15:28:46.096,104.096,2.837,-0.05
15:28:46.104,103.686,2.821,-0.035
15:28:46.112,103.217,2.803,-0.055
15:28:46.120,102.573,2.783,-0.041
15:28:46.128,101.752,2.763,-0.05
15:28:46.136,100.873,2.743,-0.035
15:28:46.144,99.994,2.719,-0.05
15:28:46.152,99.232,2.695,-0.03
15:28:46.160,98.47,2.669,-0.041
15:28:46.168,97.708,2.64,-0.03
15:28:46.176,97.004,2.61,-0.045
15:28:46.184,96.125,2.579,-0.021
15:28:46.192,95.305,2.544,-0.015
15:28:46.200,94.543,2.509,0.015
15:28:46.208,93.781,2.473,0.004
15:28:46.216,93.077,2.432,0.02
15:28:46.224,92.315,2.384,-0.0
