Time,ABP,PLETH,II
18:22:32.360,86.161,2.4,0.4
18:22:32.368,85.379,2.411,0.385
18:22:32.376,84.5,2.421,0.4
18:22:32.384,83.572,2.43,0.425
18:22:32.392,82.595,2.434,0.43
18:22:32.400,81.667,2.436,0.415
18:22:32.408,80.739,2.437,0.395
18:22:32.416,79.86,2.438,0.39
18:22:32.424,79.03,2.438,0.46
18:22:32.432,78.297,2.441,0.695
18:22:32.440,77.564,2.442,1.055
18:22:32.448,76.881,2.443,1.18
18:22:32.456,76.246,2.443,0.775
18:22:32.464,75.611,2.438,0.68
18:22:32.472,75.073,2.43,0.52
18:22:32.480,74.487,2.421,0.425
18:22:32.488,74.097,2.412,0.4
18:22:32.496,73.755,2.401,0.415
18:22:32.504,73.51,2.391,0.395
18:22:32.512,73.315,2.383,0.395
18:22:32.520,73.217,2.379,0.4
18:22:32.528,73.168,2.374,0.39
18:22:32.536,73.12,2.367,0.38
18:22:32.544,73.12,2.358,0.39
18:22:32.552,73.071,2.348,0.405
18:22:32.560,72.924,2.338,0.415
18:22:32.568,72.729,2.328,0.435
18:22:32.576,72.485,2.318,0.44
18:22:32.584,72.192,2.307,0.44
18:22:32.592,71.801,2.302,0.435
18:22:32.600,71.361,2.299,0.47
18:22:32.608,70.922,2.293,0.475
18:22:32.616,70.433,2.284,0.485
18:22:32.624,69.945,2.278,0.53
18:22:32.632,69.407,2.275,0.555
18:22:32.640,68.919,2.273,0.57
18:22:32.648,68.479,2.272,0.61
18:22:32.656,68.04,2.272,0.655
18:22:32.664,67.747,2.272,0.69
18:22:32.672,67.405,2.272,0.705
18:22:32.680,67.307,2.272,0.705
18:22:32.688,67.551,2.272,0.71
18:22:32.696,68.821,2.272,0.695
18:22:32.704,71.947,2.272,0.675
18:22:32.712,77.906,2.272,0.64
18:22:32.720,87.138,2.272,0.585
18:22:32.728,98.665,2.272,0.55
18:22:32.736,110.925,2.272,0.52
18:22:32.744,122.599,2.269,0.485
18:22:32.752,133.002,2.265,0.455
18:22:32.760,141.746,2.26,0.465
18:22:32.768,148.486,2.252,0.425
18:22:32.776,152.882,2.246,0.435
18:22:32.784,154.64,2.238,0.44
18:22:32.792,153.81,2.229,0.435
18:22:32.800,150.928,2.224,0.425
18:22:32.808,146.63,2.216,0.425
18:22:32.816,141.55,2.207,0.445
18:22:32.824,136.129,2.197,0.45
18:22:32.832,130.756,2.188,0.445
18:22:32.840,125.627,2.177,0.44
18:22:32.848,120.889,2.167,0.435
18:22:32.856,116.689,2.162,0.46
18:22:32.864,113.074,2.159,0.45
18:22:32.872,109.948,2.158,0.46
18:22:32.880,107.31,2.157,0.47
18:22:32.888,105.064,2.152,0.47
18:22:32.896,103.11,2.144,0.47
18:22:32.904,101.352,2.14,0.465
18:22:32.912,99.691,2.138,0.47
18:22:32.920,97.932,2.134,0.46
18:22:32.928,95.979,2.127,0.455
18:22:32.936,93.927,2.115,0.47
18:22:32.944,91.729,2.102,0.47
18:22:32.952,89.531,2.09,0.45
18:22:32.960,87.529,2.076,0.445
18:22:32.968,86.063,2.065,0.465
18:22:32.976,85.135,2.059,0.465
18:22:32.984,84.696,2.056,0.46
18:22:32.992,84.696,2.057,0.47
18:22:33.000,84.94,2.065,0.46
18:22:33.008,85.428,2.079,0.445
18:22:33.016,86.161,2.047,0.49
18:22:33.024,87.138,1.998,0.535
18:22:33.032,88.261,1.993,0.55
18:22:33.040,89.287,2.009,0.535
18:22:33.048,90.215,2.042,0.555
18:22:33.056,91.045,2.074,0.56
18:22:33.064,91.534,2.103,0.495
18:22:33.072,91.876,2.129,0.45
18:22:33.080,91.876,2.155,0.44
18:22:33.088,91.68,2.184,0.43
18:22:33.096,91.241,2.211,0.425
18:22:33.104,90.655,2.234,0.405
18:22:33.112,89.922,2.258,0.4
18:22:33.120,89.092,2.285,0.425
18:22:33.128,88.164,2.309,0.405
18:22:33.136,87.187,2.326,0.4
18:22:33.144,86.112,2.341,0.42
18:22:33.152,85.038,2.352,0.425
18:22:33.160,84.012,2.361,0.45
18:22:33.168,83.035,2.371,0.455
18:22:33.176,82.156,2.383,0.405
18:22:33.184,81.374,2.395,0.43
18:22:33.192,80.69,2.404,0.565
18:22:33.200,79.909,2.409,0.89
18:22:33.208,79.176,2.411,1.19
18:22:33.216,78.492,2.412,0.92
18:22:33.224,77.809,2.409,0.68
18:22:33.232,77.32,2.402,0.585
18:22:33.240,76.783,2.392,0.475
18:22:33.248,76.343,2.38,0.42
18:22:33.256,76.05,2.369,0.41
18:22:33.264,75.66,2.356,0.42
18:22:33.272,75.366,2.344,0.405
18:22:33.280,75.171,2.331,0.38
18:22:33.288,75.073,2.319,0.375
18:22:33.296,74.927,2.306,0.39
18:22:33.304,74.927,2.293,0.4
18:22:33.312,74.878,2.282,0.39
18:22:33.320,74.78,2.269,0.42
18:22:33.328,74.683,2.256,0.425
18:22:33.336,74.487,2.243,0.425
18:22:33.344,74.243,2.231,0.445
18:22:33.352,73.852,2.219,0.45
18:22:33.360,73.51,2.206,0.46
18:22:33.368,72.973,2.194,0.465
18:22:33.376,72.436,2.181,0.49
18:22:33.384,71.801,2.168,0.51
18:22:33.392,71.215,2.162,0.52
18:22:33.400,70.726,2.159,0.56
18:22:33.408,70.287,2.152,0.605
18:22:33.416,69.847,2.142,0.635
18:22:33.424,69.505,2.13,0.66
18:22:33.432,69.163,2.118,0.68
18:22:33.440,68.968,2.109,0.71
18:22:33.448,69.163,2.105,0.725
18:22:33.456,70.238,2.103,0.69
18:22:33.464,73.168,2.102,0.695
18:22:33.472,79.03,2.101,0.67
18:22:33.480,88.359,2.097,0.635
18:22:33.488,100.423,2.092,0.575
18:22:33.496,113.611,2.09,0.535
18:22:33.504,126.36,2.089,0.49
18:22:33.512,137.887,2.082,0.465
18:22:33.520,147.558,2.072,0.44
18:22:33.528,155.08,2.067,0.445
18:22:33.536,160.013,2.065,0.425
18:22:33.544,162.065,2.061,0.425
18:22:33.552,161.43,2.052,0.445
18:22:33.560,158.694,2.045,0.455
18:22:33.568,154.494,2.041,0.445
18:22:33.576,149.561,2.039,0.46
18:22:33.584,144.237,2.032,0.44
