Time,ABP,PLETH,II
03:55:25.000,95.625,0.49,0.344
03:55:25.008,91.875,0.49,0.352
03:55:25.016,89.062,0.49,0.344
03:55:25.024,87.188,0.49,0.312
03:55:25.032,86.25,0.49,0.281
03:55:25.040,86.25,0.49,0.25
03:55:25.048,85.312,0.49,0.234
03:55:25.056,85.312,0.49,0.219
03:55:25.064,85.312,0.49,0.203
03:55:25.072,83.438,0.49,0.195
03:55:25.080,83.438,0.49,0.195
03:55:25.088,83.438,0.502,0.227
03:55:25.096,83.438,0.502,0.281
03:55:25.104,80.625,0.502,0.312
03:55:25.112,76.875,0.502,0.266
03:55:25.120,75.938,0.502,0.227
03:55:25.128,76.875,0.502,0.195
03:55:25.136,78.75,0.51,0.031
03:55:25.144,79.688,0.51,-0.156
03:55:25.152,79.688,0.518,-0.188
03:55:25.160,78.75,0.518,-0.055
03:55:25.168,75.938,0.525,0.086
03:55:25.176,74.062,0.525,0.156
03:55:25.184,72.188,0.525,0.203
03:55:25.192,73.125,0.533,0.227
03:55:25.200,75.938,0.533,0.234
03:55:25.208,78.75,0.533,0.242
03:55:25.216,78.75,0.533,0.242
03:55:25.224,75.0,0.541,0.242
03:55:25.232,71.25,0.541,0.25
03:55:25.240,68.438,0.541,0.25
03:55:25.248,67.5,0.541,0.25
03:55:25.256,68.438,0.541,0.266
03:55:25.264,71.25,0.541,0.273
03:55:25.272,71.25,0.541,0.281
03:55:25.280,69.375,0.541,0.281
03:55:25.288,67.5,0.541,0.289
03:55:25.296,68.438,0.541,0.289
03:55:25.304,71.25,0.541,0.289
03:55:25.312,72.188,0.541,0.297
03:55:25.320,69.375,0.541,0.297
03:55:25.328,64.688,0.541,0.289
03:55:25.336,60.938,0.541,0.281
03:55:25.344,59.062,0.533,0.289
03:55:25.352,60.938,0.533,0.297
03:55:25.360,63.75,0.533,0.312
03:55:25.368,69.375,0.533,0.328
03:55:25.376,75.938,0.533,0.344
03:55:25.384,84.375,0.525,0.359
03:55:25.392,93.75,0.525,0.367
03:55:25.400,102.188,0.525,0.375
03:55:25.408,108.75,0.525,0.367
03:55:25.416,113.438,0.525,0.352
03:55:25.424,117.188,0.518,0.328
03:55:25.432,120.938,0.518,0.297
03:55:25.440,122.812,0.518,0.281
03:55:25.448,122.812,0.518,0.281
03:55:25.456,122.812,0.51,0.273
03:55:25.464,122.812,0.51,0.266
03:55:25.472,124.688,0.51,0.25
03:55:25.480,125.625,0.51,0.242
03:55:25.488,127.5,0.502,0.258
