Time,ABP,PLETH,II
14:03:09.752,66.623,2.89,0.475
14:03:09.760,66.428,2.93,0.47
14:03:09.768,66.35,2.96,0.485
14:03:09.776,66.232,2.981,0.49
14:03:09.784,66.115,2.995,0.46
14:03:09.792,65.92,3.001,0.445
14:03:09.800,65.724,2.999,0.44
14:03:09.808,65.49,2.991,0.435
14:03:09.816,65.099,2.978,0.435
14:03:09.824,64.748,2.957,0.425
14:03:09.832,64.318,2.932,0.435
14:03:09.840,63.849,2.901,0.44
14:03:09.848,63.38,2.866,0.45
14:03:09.856,62.911,2.825,0.55
14:03:09.864,62.442,2.779,0.795
14:03:09.872,61.856,2.727,1.185
14:03:09.880,61.309,2.669,1.28
14:03:09.888,60.684,2.603,1.05
14:03:09.896,60.098,2.532,0.375
14:03:09.904,59.551,2.457,0.015
14:03:09.912,59.004,2.38,0.005
14:03:09.920,58.417,2.302,0.18
14:03:09.928,57.909,2.232,0.3
14:03:09.936,57.44,2.167,0.36
14:03:09.944,56.854,2.1,0.375
14:03:09.952,56.425,2.033,0.38
14:03:09.960,55.917,1.971,0.395
14:03:09.968,55.487,1.913,0.4
14:03:09.976,54.979,1.861,0.395
14:03:09.984,54.471,1.815,0.395
14:03:09.992,54.002,1.776,0.4
14:03:10.000,53.533,1.743,0.405
14:03:10.008,53.181,1.715,0.405
14:03:10.016,52.791,1.691,0.41
14:03:10.024,52.478,1.671,0.415
14:03:10.032,52.165,1.656,0.42
14:03:10.040,51.814,1.643,0.415
14:03:10.048,51.501,1.63,0.425
14:03:10.056,51.11,1.616,0.43
14:03:10.064,50.798,1.602,0.435
14:03:10.072,50.563,1.588,0.44
14:03:10.080,50.251,1.574,0.45
14:03:10.088,49.938,1.558,0.45
14:03:10.096,49.665,1.543,0.465
14:03:10.104,49.547,1.526,0.47
14:03:10.112,49.665,1.508,0.495
14:03:10.120,50.602,1.489,0.495
14:03:10.128,52.986,1.473,0.495
14:03:10.136,57.597,1.458,0.515
