Time,ABP,PLETH,II
19:54:47.000,93.679,0.639,0.394
19:54:47.008,93.057,0.643,0.386
19:54:47.016,92.228,0.643,0.378
19:54:47.024,91.399,0.647,0.37
19:54:47.032,91.399,0.647,0.37
19:54:47.040,90.57,0.651,0.386
19:54:47.048,90.57,0.651,0.362
19:54:47.056,89.741,0.655,0.339
19:54:47.064,89.741,0.655,0.323
19:54:47.072,89.119,0.651,0.315
19:54:47.080,88.29,0.651,0.315
19:54:47.088,87.461,0.647,0.315
19:54:47.096,86.632,0.643,0.323
19:54:47.104,86.632,0.639,0.315
19:54:47.112,86.01,0.631,0.299
19:54:47.120,86.01,0.627,0.291
19:54:47.128,85.181,0.624,0.299
19:54:47.136,85.181,0.616,0.346
19:54:47.144,84.352,0.612,0.496
19:54:47.152,83.523,0.612,0.78
19:54:47.160,83.523,0.604,1.016
19:54:47.168,82.902,0.6,0.89
19:54:47.176,82.073,0.596,0.402
19:54:47.184,81.244,0.588,-0.071
19:54:47.192,81.244,0.58,-0.26
19:54:47.200,80.415,0.573,-0.197
19:54:47.208,80.415,0.565,-0.031
19:54:47.216,80.415,0.557,0.118
19:54:47.224,80.415,0.553,0.228
19:54:47.232,81.244,0.545,0.26
19:54:47.240,81.244,0.541,0.26
19:54:47.248,81.244,0.537,0.276
19:54:47.256,81.244,0.533,0.276
19:54:47.264,81.244,0.529,0.268
19:54:47.272,81.244,0.525,0.291
19:54:47.280,81.244,0.522,0.323
19:54:47.288,80.415,0.514,0.346
19:54:47.296,80.415,0.51,0.362
19:54:47.304,79.585,0.502,0.362
19:54:47.312,79.585,0.494,0.346
19:54:47.320,78.964,0.486,0.323
19:54:47.328,78.135,0.478,0.299
19:54:47.336,77.306,0.475,0.276
19:54:47.344,75.855,0.471,0.252
19:54:47.352,75.026,0.463,0.244
19:54:47.360,74.197,0.459,0.276
19:54:47.368,74.197,0.455,0.299
19:54:47.376,73.368,0.451,0.323
19:54:47.384,73.368,0.451,0.362
19:54:47.392,74.197,0.447,0.386
19:54:47.400,76.477,0.443,0.378
19:54:47.408,79.585,0.439,0.346
19:54:47.416,85.181,0.435,0.323
19:54:47.424,93.057,0.435,0.315
19:54:47.432,102.383,0.431,0.315
19:54:47.440,111.71,0.427,0.323
19:54:47.448,119.585,0.424,0.331
19:54:47.456,126.632,0.42,0.331
19:54:47.464,130.57,0.416,0.354
19:54:47.472,132.021,0.412,0.386
19:54:47.480,132.021,0.408,0.394
19:54:47.488,132.85,0.408,0.37
19:54:47.496,134.301,0.404,0.346
19:54:47.504,136.788,0.404,0.323
19:54:47.512,139.896,0.4,0.315
19:54:47.520,144.456,0.4,0.331
19:54:47.528,147.565,0.4,0.346
19:54:47.536,150.881,0.4,0.354
19:54:47.544,152.332,0.396,0.362
19:54:47.552,153.161,0.396,0.386
19:54:47.560,153.161,0.396,0.386
19:54:47.568,153.161,0.392,0.37
19:54:47.576,152.332,0.392,0.346
19:54:47.584,152.332,0.388,0.339
19:54:47.592,151.503,0.388,0.331
19:54:47.600,152.332,0.384,0.331
19:54:47.608,152.332,0.384,0.354
19:54:47.616,152.332,0.38,0.402
19:54:47.624,152.332,0.38,0.457
19:54:47.632,152.332,0.376,0.472
19:54:47.640,151.503,0.376,0.417
19:54:47.648,150.881,0.373,0.402
19:54:47.656,150.052,0.373,0.425
19:54:47.664,149.223,0.369,0.449
19:54:47.672,147.565,0.369,0.465
19:54:47.680,146.943,0.369,0.441
19:54:47.688,145.285,0.369,0.394
19:54:47.696,143.834,0.369,0.346
19:54:47.704,142.176,0.373,0.331
19:54:47.712,139.896,0.376,0.339
19:54:47.720,138.238,0.384,0.354
19:54:47.728,135.959,0.392,0.362
19:54:47.736,132.85,0.4,0.331
19:54:47.744,129.741,0.408,0.291
19:54:47.752,125.803,0.416,0.276
19:54:47.760,121.036,0.427,0.276
19:54:47.768,117.098,0.439,0.283
19:54:47.776,112.539,0.451,0.283
19:54:47.784,109.43,0.463,0.307
19:54:47.792,106.943,0.475,0.362
19:54:47.800,105.492,0.486,0.465
19:54:47.808,104.663,0.494,0.685
19:54:47.816,105.492,0.502,0.874
19:54:47.824,105.492,0.51,0.717
19:54:47.832,106.321,0.522,0.268
19:54:47.840,105.492,0.529,-0.118
19:54:47.848,105.492,0.537,-0.244
19:54:47.856,104.663,0.545,-0.173
19:54:47.864,103.834,0.557,-0.016
19:54:47.872,103.212,0.565,0.134
19:54:47.880,101.554,0.573,0.228
