Time,ABP,PLETH,II
16:16:26.664,148.017,1.256,0.115
16:16:26.672,148.017,1.256,0.105
16:16:26.680,148.017,1.256,0.095
16:16:26.688,147.704,1.26,0.08
16:16:26.696,145.555,1.265,0.075
16:16:26.704,143.054,1.268,0.08
16:16:26.712,140.358,1.269,0.09
16:16:26.720,137.623,1.27,0.095
16:16:26.728,134.731,1.27,0.105
16:16:26.736,131.801,1.268,0.11
16:16:26.744,128.948,1.265,0.115
16:16:26.752,125.939,1.261,0.125
16:16:26.760,122.852,1.256,0.135
16:16:26.768,119.687,1.25,0.15
16:16:26.776,116.249,1.245,0.14
16:16:26.784,112.615,1.244,0.15
16:16:26.792,108.746,1.248,0.165
16:16:26.800,104.682,1.255,0.16
16:16:26.808,100.619,1.269,0.13
16:16:26.816,96.555,1.293,0.1
16:16:26.824,92.725,1.329,0.08
16:16:26.832,89.17,1.378,0.08
16:16:26.840,86.004,1.44,0.075
16:16:26.848,83.191,1.51,0.08
16:16:26.856,80.807,1.587,0.085
16:16:26.864,78.854,1.666,0.1
16:16:26.872,77.369,1.745,0.105
16:16:26.880,76.314,1.82,0.13
16:16:26.888,75.571,1.883,0.205
16:16:26.896,75.102,1.953,0.41
16:16:26.904,74.985,2.03,0.635
16:16:26.912,75.063,2.091,0.8
16:16:26.920,75.298,2.14,1.005
16:16:26.928,75.61,2.179,0.915
16:16:26.936,75.923,2.21,0.49
16:16:26.944,76.314,2.234,0.055
16:16:26.952,76.626,2.25,-0.06
16:16:26.960,76.939,2.261,-0.055
16:16:26.968,77.134,2.268,-0.03
16:16:26.976,77.173,2.271,-0.025
16:16:26.984,77.252,2.271,-0.02
16:16:26.992,77.134,2.269,-0.01
16:16:27.000,76.978,2.264,-0.01
16:16:27.008,76.665,2.255,0.005
16:16:27.016,76.314,2.242,0.015
16:16:27.024,75.806,2.226,0.01
16:16:27.032,75.259,2.206,0.02
16:16:27.040,74.634,2.184,0.05
16:16:27.048,74.008,2.156,0.065
16:16:27.056,73.305,2.126,0.055
16:16:27.064,72.563,2.093,0.07
16:16:27.072,71.859,2.059,0.095
16:16:27.080,71.195,2.029,0.11
16:16:27.088,70.413,2.002,0.135
16:16:27.096,69.749,1.972,0.145
16:16:27.104,69.007,1.941,0.165
16:16:27.112,68.225,1.911,0.2
16:16:27.120,67.483,1.883,0.23
16:16:27.128,66.74,1.856,0.285
16:16:27.136,65.998,1.833,0.315
16:16:27.144,65.373,1.811,0.355
16:16:27.152,64.943,1.794,0.385
16:16:27.160,64.982,1.779,0.41
16:16:27.168,65.881,1.767,0.415
16:16:27.176,67.913,1.758,0.41
16:16:27.184,71.547,1.753,0.415
16:16:27.192,76.626,1.751,0.365
16:16:27.200,83.074,1.747,0.32
16:16:27.208,90.42,1.743,0.29
16:16:27.216,98.313,1.74,0.245
16:16:27.224,106.441,1.737,0.215
16:16:27.232,114.373,1.733,0.185
16:16:27.240,121.915,1.73,0.17
16:16:27.248,128.792,1.726,0.16
16:16:27.256,134.731,1.723,0.14
16:16:27.264,139.616,1.72,0.125
16:16:27.272,143.25,1.717,0.135
16:16:27.280,145.438,1.717,0.115
16:16:27.288,146.376,1.717,0.105
16:16:27.296,146.141,1.714,0.09
16:16:27.304,144.891,1.708,0.08
16:16:27.312,142.859,1.701,0.07
16:16:27.320,140.358,1.692,0.055
16:16:27.328,137.545,1.683,0.055
16:16:27.336,134.575,1.675,0.07
16:16:27.344,131.488,1.667,0.075
16:16:27.352,128.44,1.659,0.09
16:16:27.360,125.314,1.65,0.1
16:16:27.368,122.188,1.639,0.11
16:16:27.376,118.984,1.628,0.125
16:16:27.384,115.623,1.62,0.13
16:16:27.392,112.107,1.613,0.15
16:16:27.400,108.355,1.602,0.15
16:16:27.408,104.448,1.59,0.15
16:16:27.416,100.306,1.581,0.17
16:16:27.424,96.125,1.579,0.165
16:16:27.432,91.944,1.586,0.15
16:16:27.440,87.919,1.604,0.13
16:16:27.448,84.168,1.637,0.095
16:16:27.456,80.807,1.684,0.075
16:16:27.464,77.799,1.744,0.08
16:16:27.472,75.181,1.814,0.065
16:16:27.480,73.071,1.882,0.085
16:16:27.488,71.312,1.948,0.085
16:16:27.496,69.984,2.022,0.08
16:16:27.504,69.046,2.095,0.11
16:16:27.512,68.421,2.164,0.19
16:16:27.520,68.108,2.227,0.375
16:16:27.528,68.069,2.281,0.625
16:16:27.536,68.108,2.326,0.76
16:16:27.544,68.303,2.361,0.885
16:16:27.552,68.538,2.387,0.765
16:16:27.560,68.811,2.407,0.455
16:16:27.568,69.046,2.419,0.0
16:16:27.576,69.319,2.426,-0.11
16:16:27.584,69.476,2.427,-0.07
16:16:27.592,69.554,2.425,-0.035
16:16:27.600,69.632,2.421,-0.025
16:16:27.608,69.476,2.414,-0.015
16:16:27.616,69.358,2.405,-0.005
16:16:27.624,69.124,2.392,0.0
16:16:27.632,68.85,2.376,0.015
16:16:27.640,68.538,2.358,0.02
16:16:27.648,68.186,2.336,0.025
16:16:27.656,67.678,2.31,0.04
16:16:27.664,67.17,2.279,0.065
16:16:27.672,66.623,2.243,0.045
16:16:27.680,66.115,2.211,0.055
16:16:27.688,65.568,2.179,0.08
16:16:27.696,64.982,2.142,0.08
16:16:27.704,64.357,2.103,0.095
16:16:27.712,63.693,2.065,0.115
16:16:27.720,63.067,2.027,0.125
16:16:27.728,62.442,1.992,0.165
16:16:27.736,61.817,1.959,0.195
16:16:27.744,61.192,1.928,0.22
16:16:27.752,60.606,1.898,0.26
16:16:27.760,60.098,1.872,0.3
16:16:27.768,59.551,1.848,0.34
16:16:27.776,59.121,1.828,0.37
16:16:27.784,58.925,1.813,0.385
16:16:27.792,59.16,1.801,0.395
16:16:27.800,60.254,1.788,0.38
16:16:27.808,62.442,1.776,0.395
16:16:27.816,66.193,1.765,0.365
16:16:27.824,71.351,1.757,0.28
16:16:27.832,77.916,1.749,0.255
16:16:27.840,85.418,1.743,0.21
16:16:27.848,93.507,1.737,0.16
16:16:27.856,101.674,1.732,0.13
16:16:27.864,109.762,1.727,0.125
16:16:27.872,117.421,1.724,0.095
