Time,ABP,PLETH,II
18:36:16.961,56.317,1.489,0.485
18:36:16.969,55.78,1.47,0.505
18:36:16.977,55.438,1.45,0.525
18:36:16.985,55.096,1.429,0.545
18:36:16.993,54.901,1.408,0.575
18:36:17.001,54.998,1.385,0.6
18:36:17.009,55.487,1.363,0.625
18:36:17.017,56.903,1.34,0.645
18:36:17.025,59.687,1.317,0.665
18:36:17.033,64.181,1.292,0.68
18:36:17.041,70.482,1.268,0.7
18:36:17.049,78.102,1.249,0.71
18:36:17.057,86.503,1.235,0.7
18:36:17.065,94.758,1.216,0.67
18:36:17.073,102.133,1.197,0.635
18:36:17.081,108.239,1.179,0.595
18:36:17.089,113.074,1.162,0.55
18:36:17.097,116.737,1.146,0.515
18:36:17.105,119.424,1.13,0.495
18:36:17.113,121.182,1.115,0.47
18:36:17.121,122.061,1.101,0.455
18:36:17.129,122.11,1.087,0.445
18:36:17.137,121.475,1.073,0.445
18:36:17.145,120.303,1.065,0.44
18:36:17.153,118.74,1.059,0.435
18:36:17.161,116.933,1.051,0.44
18:36:17.169,115.077,1.042,0.43
18:36:17.177,113.172,1.033,0.435
18:36:17.185,111.413,1.022,0.43
18:36:17.193,109.557,1.012,0.435
18:36:17.201,107.701,1.0,0.43
18:36:17.209,105.699,0.987,0.43
18:36:17.217,103.598,0.977,0.43
18:36:17.225,101.547,0.972,0.43
18:36:17.233,99.447,0.979,0.425
18:36:17.241,97.346,1.007,0.425
18:36:17.249,95.295,1.051,0.42
18:36:17.257,93.048,1.117,0.425
18:36:17.265,90.801,1.221,0.425
18:36:17.273,88.408,1.361,0.425
18:36:17.281,85.966,1.53,0.42
18:36:17.289,83.572,1.718,0.415
18:36:17.297,81.228,1.917,0.415
18:36:17.305,79.03,2.112,0.42
18:36:17.313,77.125,2.295,0.42
18:36:17.321,75.366,2.458,0.42
18:36:17.329,73.901,2.598,0.42
18:36:17.337,72.778,2.713,0.43
18:36:17.345,71.947,2.792,0.475
18:36:17.353,71.312,2.846,0.525
18:36:17.361,70.922,2.89,0.58
18:36:17.369,70.677,2.922,0.59
18:36:17.377,70.482,2.94,0.58
18:36:17.385,70.433,2.947,0.545
18:36:17.393,70.384,2.942,0.5
18:36:17.401,70.384,2.927,0.455
18:36:17.409,70.287,2.903,0.43
18:36:17.417,70.287,2.874,0.405
18:36:17.425,70.238,2.84,0.39
18:36:17.433,70.091,2.802,0.38
18:36:17.441,69.945,2.761,0.375
18:36:17.449,69.652,2.719,0.38
18:36:17.457,69.359,2.673,0.38
18:36:17.465,68.968,2.623,0.38
18:36:17.473,68.626,2.568,0.395
18:36:17.481,68.186,2.509,0.43
18:36:17.489,67.747,2.447,0.46
18:36:17.497,67.258,2.381,0.625
18:36:17.505,66.721,2.312,0.875
18:36:17.513,66.233,2.241,0.99
18:36:17.521,65.598,2.17,0.435
18:36:17.529,65.06,2.1,0.34
18:36:17.537,64.425,2.031,0.4
18:36:17.545,63.79,1.973,0.38
18:36:17.553,63.155,1.921,0.37
18:36:17.561,62.569,1.868,0.365
18:36:17.569,61.983,1.818,0.365
18:36:17.577,61.348,1.773,0.36
18:36:17.585,60.811,1.734,0.365
18:36:17.593,60.225,1.7,0.36
18:36:17.601,59.736,1.671,0.365
18:36:17.609,59.297,1.645,0.375
18:36:17.617,58.906,1.623,0.37
18:36:17.625,58.613,1.603,0.375
18:36:17.633,58.369,1.585,0.37
18:36:17.641,58.124,1.57,0.385
18:36:17.649,57.783,1.557,0.39
18:36:17.657,57.343,1.543,0.405
18:36:17.665,56.806,1.53,0.41
