Time,ABP,PLETH,II
14:59:44.876,80.886,2.053,-0.126
14:59:44.884,80.495,2.016,-0.155
14:59:44.892,80.104,1.984,-0.171
14:59:44.900,79.762,1.959,-0.171
14:59:44.908,79.372,1.935,-0.166
14:59:44.916,78.981,1.913,-0.16
14:59:44.924,78.541,1.895,-0.15
14:59:44.932,78.199,1.882,-0.15
14:59:44.940,77.809,1.871,-0.145
14:59:44.948,77.467,1.862,-0.126
14:59:44.956,77.223,1.855,-0.01
14:59:44.964,76.978,1.849,0.33
14:59:44.972,76.734,1.843,0.825
14:59:44.980,76.441,1.836,0.955
14:59:44.988,76.197,1.829,-0.105
14:59:44.996,75.855,1.821,-0.461
14:59:45.004,75.562,1.811,-0.296
14:59:45.012,75.22,1.799,-0.16
14:59:45.020,74.927,1.784,-0.126
14:59:45.028,74.634,1.767,-0.115
14:59:45.036,74.438,1.75,-0.115
14:59:45.044,74.243,1.732,-0.115
14:59:45.052,74.048,1.714,-0.105
14:59:45.060,73.803,1.693,-0.105
14:59:45.068,73.608,1.671,-0.095
14:59:45.076,73.413,1.646,-0.091
14:59:45.084,73.217,1.622,-0.086
14:59:45.092,72.973,1.601,-0.08
14:59:45.100,72.778,1.583,-0.08
14:59:45.108,72.533,1.562,-0.07
14:59:45.116,72.387,1.542,-0.055
14:59:45.124,72.24,1.522,-0.046
14:59:45.132,72.045,1.502,-0.035
14:59:45.140,71.947,1.483,-0.015
14:59:45.148,71.752,1.464,-0.006
14:59:45.156,71.557,1.447,0.015
14:59:45.164,71.312,1.43,0.034
14:59:45.172,70.97,1.413,0.06
14:59:45.180,70.629,1.397,0.085
14:59:45.188,70.238,1.384,0.12
14:59:45.196,69.798,1.373,0.155
14:59:45.204,69.407,1.361,0.195
14:59:45.212,69.114,1.347,0.235
14:59:45.220,68.968,1.333,0.275
14:59:45.228,69.359,1.32,0.32
14:59:45.236,70.726,1.306,0.36
14:59:45.244,73.657,1.293,0.385
14:59:45.252,78.492,1.282,0.4
14:59:45.260,85.038,1.27,0.395
14:59:45.268,92.413,1.259,0.38
14:59:45.276,99.691,1.248,0.33
14:59:45.284,106.431,1.239,0.255
14:59:45.292,112.537,1.232,0.145
14:59:45.300,118.203,1.227,0.034
14:59:45.308,123.136,1.187,-0.07
14:59:45.316,126.995,1.13,-0.145
14:59:45.324,129.486,1.1,-0.206
14:59:45.332,130.609,1.081,-0.235
14:59:45.340,130.511,1.069,-0.251
14:59:45.348,129.486,1.061,-0.256
14:59:45.356,127.727,1.053,-0.251
14:59:45.364,125.578,1.046,-0.246
14:59:45.372,123.038,1.039,-0.24
14:59:45.380,120.303,1.033,-0.22
14:59:45.388,117.568,1.03,-0.216
14:59:45.396,114.735,1.029,-0.206
14:59:45.404,112.0,1.026,-0.2
14:59:45.412,109.313,1.022,-0.2
14:59:45.420,106.871,1.019,-0.19
14:59:45.428,104.722,1.015,-0.185
14:59:45.436,103.012,1.011,-0.185
14:59:45.444,101.547,1.005,-0.185
14:59:45.452,100.423,0.998,-0.18
14:59:45.460,99.495,0.991,-0.185
14:59:45.468,98.763,0.982,-0.19
14:59:45.476,98.03,0.974,-0.19
14:59:45.484,97.346,0.969,-0.19
14:59:45.492,96.467,0.971,-0.2
14:59:45.500,95.344,0.983,-0.2
14:59:45.508,94.074,1.012,-0.2
14:59:45.516,92.657,1.063,-0.195
14:59:45.524,91.436,1.14,-0.2
14:59:45.532,90.606,1.246,-0.2
